,B cells,Basophils,Cholangiocytes,Circulating NK/NKT,Endothelial cells,Fibroblasts,Hepatocytes,Macrophages,Mig.cDCs,Mono+mono derived cells,Neutrophils,Plasma cells,Resident NK,T cells,cDC1s,cDC2s,pDCs
ENSG00000215908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000077549,0.0,0.0,0.0,0.5677752420306206,0.0,0.0,0.0,0.5714076086878777,0.6508910953998566,0.6150128021836281,0.0,0.0,0.5753120109438896,0.0,0.6150479540228844,0.5855330675840378,0.5625
ENSG00000173436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816352933645248,0.0,0.0,0.0,0.0,0.8770090565085411,0.875,0.0
ENSG00000127472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977840006351471,0.0,0.0,0.9375,0.0,0.0
ENSG00000127483,0.0,0.0,0.0,0.0,0.9498779624700546,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075151,0.0,0.0,0.8125,0.0,0.8781805075705051,0.853656716644764,0.8158023096621037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070831,0.375,0.0,0.0,0.5240961536765099,0.0,0.0,0.0,0.4680747166275978,0.5643738694489002,0.5401783138513565,0.0,0.41602935642004013,0.47066034376621246,0.43002450838685036,0.45441827923059464,0.5006329640746117,0.4211191423237324
ENSG00000173372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142676,0.35146699100732803,0.3235795311629772,0.0,0.26500697061419487,0.0,0.0,0.0,0.25792283937335014,0.28076986223459244,0.28362422809004784,0.25,0.27947843819856644,0.2647642195224762,0.29286300390958786,0.3105940595269203,0.31521404907107353,0.29662899300456047
ENSG00000179163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000133226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.8829847499728203,0.8882937170565128,0.0
ENSG00000169504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000020633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.8823495134711266,0.8853878900408745,0.0
ENSG00000117616,0.3499387502670288,0.0,0.3247649073600769,0.5109432563185692,0.4337318167090416,0.0,0.31814005598425865,0.0,0.36045101657509804,0.0,0.0,0.34887076169252396,0.5235633291304111,0.36908526346087456,0.3125,0.3369304798543453,0.36211957037448883
ENSG00000183726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916575238108635,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.89566944912076
ENSG00000204178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117643,0.0,0.0,0.0,0.0,0.9464450925588608,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117632,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427549168467522
ENSG00000142669,0.2726268284022808,0.335134532302618,0.0,0.3845049627125263,0.0,0.0,0.0,0.2813035733997822,0.2984121963381767,0.43133336305618286,0.41958486288785934,0.25,0.25880878418684006,0.36183715984225273,0.29764096066355705,0.3917149417102337,0.2954268828034401
ENSG00000169442,0.7215001434087753,0.0,0.0,0.551647175103426,0.0,0.0,0.0,0.0,0.5262679643929005,0.6825455650687218,0.0,0.5,0.0,0.6316225193440914,0.5488271042704582,0.6217654682695866,0.5587751418352127
ENSG00000198830,0.5766022279858589,0.0,0.0,0.0,0.0,0.0,0.0,0.5741343088448048,0.6297827623784542,0.6429486162960529,0.0,0.5625,0.0,0.0,0.5770968422293663,0.593901414424181,0.6219848617911339
ENSG00000117713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83074901252985,0.0,0.7505037374794483,0.0,0.0,0.0,0.0,0.75,0.7567517422139645,0.761547151952982
ENSG00000000938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532567784190178,0.0,0.0,0.0,0.0,0.0,0.9375,0.0
ENSG00000130775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770191490650177,0.7822282202541828,0.0,0.0,0.0,0.0,0.0,0.75,0.7749428749084473,0.7930721193552017
ENSG00000126698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000130770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035385049879551,0.8074953183531761,0.0,0.759706974029541,0.75,0.7705319225788116
ENSG00000204138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116350,0.0,0.0,0.0,0.0,0.9393941201269627,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162511,0.45291128382086754,0.33924951031804085,0.0,0.2930346839129925,0.0,0.0,0.0,0.438419945538044,0.25135117769241333,0.45308326184749603,0.4679235443472862,0.25,0.26142995804548264,0.3210456930100918,0.2873853072524071,0.3931523971259594,0.3059552274644375
ENSG00000134644,0.0,0.0,0.9375,0.0,0.0,0.0,0.9419699646532536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8908969648182392,0.0,0.0,0.0,0.0,0.0,0.9033845588564873,0.875,0.0
ENSG00000121774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065325893461704,0.0,0.0,0.0,0.0,0.0,0.875,0.8889757730066776,0.0
ENSG00000084623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.8832615092396736,0.8846139051020145,0.0
ENSG00000182866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000175130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827894121408463,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
ENSG00000116560,0.0,0.0,0.0,0.0,0.7843659855425358,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7654151096940041,0.778300728648901,0.8100744783878326
ENSG00000146463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000126070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62754887342453,0.625,0.6656554751098156,0.0,0.6390476077795029,0.0,0.0,0.6500957980751991,0.6392869651317596,0.6466294825077057
ENSG00000127603,0.0,0.0,0.8125,0.0,0.8538730219006538,0.8431955091655254,0.8179503865540028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.9570470117032528,0.0,0.0,0.0,0.0,0.0
ENSG00000168389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131236,0.0,0.0,0.0,0.5771514996886253,0.0,0.0,0.0,0.5754044726490974,0.5625,0.610345434397459,0.0,0.0,0.565987840294838,0.0,0.605930645018816,0.6277606226503849,0.5644028671085835
ENSG00000131238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8279268331825733,0.0,0.8125,0.0,0.0,0.0,0.0,0.8815172538161278,0.812541488558054,0.0
ENSG00000084070,0.6230554729700089,0.0,0.0,0.0,0.0,0.0,0.5,0.5677254572510719,0.5636357441544533,0.5838338956236839,0.700982891023159,0.5809895992279053,0.0,0.0,0.5087183564901352,0.5765333883464336,0.0
ENSG00000066136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010803,0.0,0.0,0.9375,0.0,0.0,0.0,0.9511232934892178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065978,0.33211416751146317,0.3540044277906418,0.0,0.3132461979985237,0.0,0.0,0.0,0.4377455450594425,0.40539027377963066,0.4355343393981457,0.0,0.31403836235404015,0.3125,0.31629184633493423,0.4050881527364254,0.4343970827758312,0.3301936388015747
ENSG00000117395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827018223702908,0.6302615068852901,0.6840480454266071,0.0,0.6328585259616375,0.0,0.0,0.625,0.6373240239918232,0.6259259209036827
ENSG00000142937,0.35991283506155014,0.28811080008745193,0.0,0.2608177736401558,0.0,0.0,0.0,0.2640676461160183,0.2799329161643982,0.2915738485753536,0.25,0.31200532242655754,0.26408300921320915,0.2825532369315624,0.3399032652378082,0.3250434994697571,0.33112872764468193
ENSG00000117450,0.0,0.8805722333490849,0.0,0.0,0.0,0.0,0.0,0.8407782837748528,0.0,0.0,0.0,0.8416209630668163,0.0,0.0,0.8125,0.0,0.0
ENSG00000117448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608590751886368,0.0,0.0,0.9375,0.0,0.0
ENSG00000159592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173660,0.45960065349936485,0.375,0.0,0.40217573568224907,0.0,0.0,0.0,0.43469515442848206,0.3829190209507942,0.4938572533428669,0.0,0.5470197610557079,0.4082050584256649,0.0,0.5001316256821156,0.4967871457338333,0.4053790904581547
ENSG00000187048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185104,0.0,0.0,0.8958610109984875,0.0,0.0,0.875,0.9119315594434738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085832,0.0,0.0,0.0,0.0,0.9295367300510406,0.9013484306633472,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000227070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134744,0.0,0.0,0.9452683627605438,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121310,0.0,0.0,0.8909536115825176,0.0,0.0,0.875,0.9366652891039848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116171,0.0,0.0,0.8647923432290554,0.0,0.0,0.8160169683396816,0.9315653294324875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0
ENSG00000230138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000116209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7588790692389011,0.0,0.7067579217255116,0.0,0.8380391858518124,0.0,0.0,0.6901642046868801,0.6875,0.7245879918336868
ENSG00000157216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162407,0.0,0.0,0.0,0.0,0.9375,0.0,0.940019890666008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000021852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000177606,0.0,0.9492165520787239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
ENSG00000172456,0.0,0.0,0.9375,0.0,0.0,0.0,0.9558343887329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162599,0.0,0.0,0.8302478976547718,0.0,0.8125,0.8666973523795605,0.9008310250937939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132849,0.0,0.0,0.9443985186517239,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162434,0.0,0.0,0.0,0.7080378979444504,0.7054967246949673,0.0,0.5922089219093323,0.5906707644462585,0.6936842277646065,0.0,0.0,0.0,0.7069445662200451,0.0,0.5625,0.5632552728056908,0.0
ENSG00000116678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142864,0.0,0.0,0.0,0.5354354530572891,0.0,0.0,0.0,0.5006826780736446,0.5402761325240135,0.5,0.0,0.5234479866921902,0.6150232926011086,0.0,0.5595126897096634,0.561943132430315,0.5500571317970753
ENSG00000232284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116754,0.0,0.0,0.667760331183672,0.0,0.6624221168458462,0.6616977006196976,0.7092906422913074,0.0,0.6384319253265858,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.6483962014317513
ENSG00000132485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117114,0.0,0.0,0.0,0.0,0.9152510762214661,0.9325844943523407,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265456862747669,0.6984795555472374,0.6682675294578075,0.0,0.625,0.0,0.0,0.6631002873182297,0.6503528542816639,0.6291685402393341
