,B_CD27neg,B_CD27pos,Blood_vessel,Dendritic_Cells,Epi_basal,Epi_dividing,Epi_stratified,Epi_suprabasal,Epi_upper,Glands_duct,Glands_mucous,Lymph_vessel,Mast_cell,Mono_macro,NK_T_CD8_Cytotoxic,Stroma,T_CD4,T_CD8
ENSG00000144224,0.0,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121966,0.7700487199951621,0.7700487199951621,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742503309951109,0.0,0.7058823529411765,0.7058823529411765
ENSG00000168288,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163331,0.0,0.0,0.0,0.0,0.8235294117647058,0.8669494390487671,0.8669494390487671,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138398,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138385,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138382,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138430,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154518,0.0,0.0,0.0,0.5294117647058824,0.5945418056319741,0.7861480222028845,0.6940469706759733,0.654268015833462,0.5294117647058824,0.5945418056319741,0.5945418056319741,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0
ENSG00000170144,0.0,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7941176470588235,0.5882352941176471,0.5882352941176471,0.0,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116044,0.0,0.0,0.0,0.0,0.8235294117647058,0.8886594526907977,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065548,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746660835602704,0.0,0.0,0.0,0.9411764705882353,0.0,0.0
ENSG00000168542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000168497,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628864842302659,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144381,0.0,0.0,0.0,0.0,0.7058823529411765,0.8357363974346834,0.7058823529411765,0.7927224075092989,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115541,0.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.7623920160181382,0.5791383035042706,0.5791383035042706,0.0,0.5791383035042706,0.5791383035042706,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0
ENSG00000196141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082153,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119013,0.0,0.0,0.0,0.0,0.6470588235294118,0.7556088917395648,0.7556088917395648,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116030,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000055044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144426,0.0,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114942,0.14566358397988713,0.275618570692399,0.22529853091520421,0.275618570692399,0.36018792320700255,0.5540282340610728,0.4880457730854259,0.4734497526112725,0.14566358397988713,0.275618570692399,0.36018792320700255,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.14566358397988713,0.14566358397988713,0.058823529411764705
ENSG00000079246,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197756,0.03662095700993257,0.0641663670539856,0.17376302620943854,0.1242704847279717,0.2936222483130062,0.4260614794843337,0.39529545868144317,0.3313438471625833,0.19541985848370722,0.27184928865993724,0.3223697963882895,0.15028662891948924,0.0,0.0,0.0641663670539856,0.1242704847279717,0.0641663670539856,0.0
ENSG00000115461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000163466,0.0,0.0,0.17647058823529413,0.4533834562582128,0.37186071101356954,0.5697539063060985,0.5210144274375018,0.4533834562582128,0.4533834562582128,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
ENSG00000127838,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.9257729684605318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135926,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.9257729684605318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127824,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115053,0.0,0.0,0.0,0.0,0.7647058823529411,0.8651481621405658,0.7647058823529411,0.829835923279033,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187514,0.04071292105843039,0.06544695181005142,0.19754514624090755,0.18285794117871454,0.2970683679861181,0.45946836822173176,0.21199466200435862,0.2970683679861181,0.0,0.2795798007179709,0.13240022168439977,0.15051849799997666,0.10190453248865464,0.018670222338508156,0.06544695181005142,0.018670222338508156,0.04071292105843039,0.018670222338508156
ENSG00000115648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124831,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172428,0.0,0.0,0.0,0.0,0.7058823529411765,0.7927224075092989,0.7927224075092989,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115677,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134107,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241553,0.0,0.0,0.0,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000254999,0.0,0.0,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5420247877345366,0.5420247877345366,0.4117647058823529,0.5420247877345366,0.5420247877345366,0.5420247877345366,0.4117647058823529,0.0,0.0,0.0,0.4117647058823529,0.0,0.0
ENSG00000088726,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9667897049118491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144713,0.05191420106326833,0.08451042105169858,0.14147661713992848,0.09734377790899838,0.24214938458274393,0.33535072733374205,0.2653236880021937,0.2653236880021937,0.05191420106326833,0.20715600602767048,0.24214938458274393,0.07335560812669642,0.0,0.009319740183213177,0.009319740183213177,0.08451042105169858,0.06245494590086095,0.0
ENSG00000163520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000170860,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174748,0.05180192694944494,0.05180192694944494,0.12348540039623485,0.12348540039623485,0.2562837565646452,0.3487721646533293,0.26815590788336363,0.2818030644865597,0.08668591695673325,0.26815590788336363,0.2748592636164497,0.08668591695673325,0.0,0.0,0.01795687394983628,0.08668591695673325,0.03517384739483104,0.0
ENSG00000163513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168028,0.12063107069800882,0.1682124278124641,0.12063107069800882,0.1682124278124641,0.29018544098910165,0.49409400364931894,0.39267326453152823,0.39267326453152823,0.043420027284061205,0.2674314064138076,0.37004081992542043,0.08323750075171976,0.0,0.0,0.08323750075171976,0.12063107069800882,0.12063107069800882,0.043420027284061205
ENSG00000114784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188846,0.04313732245389153,0.068675977342269,0.10051458372789271,0.10051458372789271,0.30314140810685997,0.39942552061641917,0.31205156620811014,0.321190967279322,0.068675977342269,0.30314140810685997,0.36846615637049956,0.10051458372789271,0.012206985669977525,0.0,0.012206985669977525,0.13561091703527114,0.068675977342269,0.012206985669977525
ENSG00000168036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160799,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232112,0.0,0.17647058823529413,0.17647058823529413,0.3501506973715389,0.3501506973715389,0.593531096682829,0.5085538590655607,0.44838566289228554,0.17647058823529413,0.3501506973715389,0.5085538590655607,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0
ENSG00000010256,0.0,0.0,0.0,0.0,0.7647058823529411,0.8515459369210636,0.7647058823529411,0.7647058823529411,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178057,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178035,0.0,0.0,0.0,0.0,0.7647058823529411,0.8515459369210636,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233276,0.0,0.0,0.29411764705882354,0.6244149067822624,0.3809577016269459,0.3809577016269459,0.3809577016269459,0.3809577016269459,0.3809577016269459,0.4727996342322406,0.4727996342322406,0.29411764705882354,0.29411764705882354,0.4727996342322406,0.0,0.29411764705882354,0.0,0.0
ENSG00000067560,0.0,0.0,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.5483312992488637,0.5483312992488637,0.35294117647058826,0.5483312992488637,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0
ENSG00000114353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068001,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145050,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162244,0.07232708790723015,0.07232708790723015,0.1386820673942566,0.11430456708459293,0.2882690359564388,0.4083201219053829,0.3479798225795521,0.33623119662789736,0.11430456708459293,0.24491214401581707,0.29585738041821646,0.09412406472598805,0.0,0.0,0.0,0.11430456708459293,0.053245740778305954,0.0
ENSG00000163938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114902,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471,0.7184953759698307,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7184953759698307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163931,0.0,0.0,0.0,0.0,0.8235294117647058,0.9091788600472843,0.8235294117647058,0.8669494390487671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113811,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.0,0.0,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0
ENSG00000168374,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.8886594526907977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9215686251135433,0.8823529411764706,0.9257729719666874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163634,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144746,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.7647058823529411,0.8515459369210636,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0
ENSG00000114861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000080822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114391,0.0488279426799101,0.09099228943095487,0.16043748224482818,0.12363268347347484,0.2908514738082886,0.37376147158005657,0.3204983122208539,0.30580975378260894,0.1916858659071081,0.27558790936189537,0.3349460573757396,0.12363268347347484,0.0,0.0,0.0,0.12363268347347484,0.0488279426799101,0.0
ENSG00000170017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000121579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138495,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000065518,0.0,0.0,0.47058823529411764,0.0,0.47058823529411764,0.7008845595752492,0.6225583307883319,0.47058823529411764,0.47058823529411764,0.6225583307883319,0.47058823529411764,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
ENSG00000180353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121552,0.058823529411764705,0.058823529411764705,0.16737359762191772,0.16737359762191772,0.26691728129106407,0.5284454121309168,0.7071299412671257,0.3359341060414034,0.7544151088770699,0.26691728129106407,0.3359341060414034,0.16737359762191772,0.0,0.16737359762191772,0.058823529411764705,0.16737359762191772,0.058823529411764705,0.058823529411764705
ENSG00000114023,0.0,0.0,0.0,0.0,0.0,0.829835923279033,0.829835923279033,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000074416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075785,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0
ENSG00000169714,0.0,0.0,0.5294117647058824,0.0,0.5294117647058824,0.6813818602000966,0.5294117647058824,0.5294117647058824,0.0,0.6813818602000966,0.5294117647058824,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824,0.0,0.0
ENSG00000114686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114115,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9628864842302659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114125,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069849,0.0,0.0,0.0,0.7058823529411765,0.7941176470588235,0.7941176470588235,0.7058823529411765,0.7941176470588235,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000047457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9628864842302659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169908,0.0,0.0,0.5728317919899436,0.0,0.5728317919899436,0.5294117647058824,0.5728317919899436,0.5294117647058824,0.6492702224675346,0.7286384000497705,0.5728317919899436,0.5728317919899436,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120742,0.0,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5420247877345366,0.5420247877345366,0.4117647058823529,0.5420247877345366,0.5420247877345366,0.6873832730685964,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0
ENSG00000144895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114850,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163660,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113810,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008952,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.5882352941176471,0.0,0.5882352941176471,0.0,0.5882352941176471,0.8226625849218929,0.5882352941176471,0.0,0.0,0.0,0.5882352941176471,0.0,0.0
ENSG00000163584,0.0,0.7647058823529411,0.0,0.0,0.7647058823529411,0.8986643342410817,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121858,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058,0.8886594526907977,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136521,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161203,0.0,0.0,0.0,0.0,0.6470588235294118,0.7773189053815954,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0
ENSG00000175166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156976,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.4693545313442455,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.41528073829763074,0.5183104767518885,0.5850952162462122,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0
