,B cell,Cholangiocyte,Erythroid,Hepatocyte,Inflammatory Macs,LSEC 1,"LSEC 2,3",NK-like,Non-inflammatory Macs,Plasma,Portal endothelial,Stellate,abT cell,gdT cell 1,gdT cell 2
ENSG00000130770,0.0,0.6074454997267041,0.0,0.8123713859489986,0.0,0.5117980582373483,0.0,0.5745056101254055,0.0,0.6032428017684391,0.5,0.5471325601850238,0.0,0.0,0.7112731252397809
ENSG00000162511,0.7971229212624686,0.0,0.0,0.0,0.7988327273300716,0.0,0.0,0.0,0.767412611416408,0.0,0.0,0.0,0.7142857142857143,0.7176381477287838,0.0
ENSG00000162512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142910,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000183615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000182866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000175130,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.9231005140713283,0.0,0.0,0.0,0.8689956750188556,0.8178178880895887,0.0,0.0,0.0
ENSG00000116560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000126067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000054118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000197982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000168653,0.0,0.5652400766100202,0.0,0.6870340917791639,0.5,0.5106929114886692,0.0,0.0,0.0,0.6193415011678424,0.5211333632469177,0.6684593047414508,0.0,0.0,0.5706373751163483
ENSG00000090621,0.0,0.0,0.0,0.0,0.9100013971328735,0.0,0.0,0.0,0.9558661878108978,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
ENSG00000168389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131236,0.0,0.0,0.0,0.0,0.917360782623291,0.0,0.0,0.0,0.9455203073365348,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000131238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065978,0.16995259267943247,0.0033915553774152484,0.6929559409618378,0.03028182472501482,0.3198625700814383,0.03292521834373474,0.0,0.08272287675312587,0.4411808209759848,0.149077194077628,0.02365071858678545,0.07445476736341204,0.142878030027662,0.15996923191206797,0.2920877933502197
ENSG00000117394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117410,0.0,0.0,0.0,0.0,0.9417130478790828,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.9058510916573661
ENSG00000142937,0.2888704070023128,0.004241551671709333,0.02511953456061227,0.010083019733428955,0.12182426452636719,0.08572368110929217,0.0,0.07934699313981193,0.034666248730250766,0.1931827792099544,0.0704385255064283,0.033508709498814175,0.1314049576010023,0.05490650875227792,0.1288623767239707
ENSG00000126088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117450,0.0,0.43306087596075876,0.2947967435632433,0.6885434857436589,0.2857142857142857,0.40865214807646616,0.33475066082818167,0.0,0.45814279999051777,0.35312652587890625,0.5157858559063503,0.3771792735372271,0.0,0.0,0.47602384431021555
ENSG00000132780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000173660,0.31287857464381624,0.20518795933042253,0.0,0.3220793732575008,0.38511612159865244,0.20020441498075212,0.14285714285714285,0.207073803458895,0.3732658156326839,0.5502569590296064,0.16759793247495378,0.28440761140414644,0.1567374893597194,0.0,0.5057963728904724
ENSG00000187048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162366,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121310,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116171,0.0,0.862098617213113,0.0,0.9671713709831238,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116209,0.0,0.5477692186832428,0.0,0.5134323494774955,0.0,0.485820289169039,0.44933466400418964,0.0,0.4890794370855604,0.5335492023399898,0.4599633685180119,0.4983059934207371,0.0,0.0,0.42857142857142855
ENSG00000116133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162407,0.0,0.0,0.0,0.0,0.0,0.8776103471006665,0.9117008745670319,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0
ENSG00000157131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177606,0.5141120254993439,0.4042142331600189,0.0,0.0,0.27033592547689167,0.2925601473876408,0.2702788071972983,0.39606801101139616,0.14285714285714285,0.4377330541610718,0.3394038336617606,0.23261495573180063,0.616778837782996,0.5787903496197292,0.1806052327156067
ENSG00000172456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162599,0.0,0.0,0.0,0.8071978645665305,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.8557470100266593,0.8144608182566506,0.0,0.0,0.0
ENSG00000132855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000213625,0.0,0.0,0.0,0.0,0.0,0.9825494800295148,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
ENSG00000142864,0.0,0.7094314055783408,0.0,0.7390707646097455,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.6619470502649035,0.7405618003436497,0.0,0.0,0.8367653020790645
ENSG00000116754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000162614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000162618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174021,0.0,0.49584448763302397,0.0,0.5594303395066943,0.5191967529909951,0.5690418652125767,0.0,0.0,0.5227458562169757,0.44014929022107807,0.48571893998554777,0.42857142857142855,0.0,0.0,0.5071677778448377
ENSG00000142871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000097033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000069702,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8703469804355076,0.0,0.0,0.0,0.8653963761670249,0.0,0.0,0.0,0.0
ENSG00000122406,0.33580621225493296,0.09483311431748527,0.0,0.08430086289133344,0.1951704749039241,0.13892295956611633,0.07142857142857142,0.22291485326630728,0.07609436341694423,0.24477801152638026,0.12358691011156354,0.15520215034484863,0.24864725981439864,0.19517058559826442,0.24450216548783438
ENSG00000117519,0.0,0.0,0.0,0.0,0.0,0.7965160480567387,0.855958525623594,0.0,0.0,0.0,0.7857142857142857,0.8486658079283578,0.0,0.0,0.0
ENSG00000162692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134248,0.0,0.9478000913347516,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599457374640873,0.7409996475492205,0.0,0.0,0.0,0.7824881502560207,0.8668025391442435,0.7142857142857143
ENSG00000116459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000143110,0.0,0.0,0.0,0.0,0.9363557313169751,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116489,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.9599462406975883,0.0,0.0,0.0,0.0,0.0,0.905080361025674
ENSG00000155366,0.0,0.0,0.0,0.0,0.0,0.7622089811733791,0.7903626135417393,0.7525670187813895,0.0,0.0,0.7198549253599984,0.7142857142857143,0.0,0.0,0.0
ENSG00000116774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000009307,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.9028031953743526,0.0,0.8833906352519989,0.0,0.0,0.0,0.0
ENSG00000163399,0.0,0.9819374510220119,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000134240,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000265972,0.6037278686250959,0.0,0.0,0.0,0.5437416689736503,0.44578586305890766,0.42857142857142855,0.5858584684985024,0.5333351876054492,0.0,0.45624404294150217,0.0,0.5622825622558594,0.6783521728856223,0.0
ENSG00000143401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000266472,0.0,0.6795999365193504,0.0,0.7538732758590153,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.6483754941395351,0.778286337852478,0.0,0.0,0.703175106218883
ENSG00000143384,0.0,0.7896141026701246,0.0,0.0,0.8609846191746848,0.7857142857142857,0.0,0.0,0.8716925084590912,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000163131,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.9316843620368412,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143416,0.0,0.0,0.9820535268102374,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197747,0.0,0.5711470714637211,0.0,0.0,0.6816227946962629,0.6359119628156934,0.5786766197000232,0.0,0.0,0.0,0.6197595383439746,0.6039422197001321,0.5599743170397622,0.0,0.5
ENSG00000163191,0.0,0.6783818687711444,0.0,0.0,0.8439753864492688,0.6609853420938764,0.0,0.0,0.728655972651073,0.0,0.6428571428571429,0.7059211773531777,0.0,0.0,0.0
ENSG00000163220,0.0,0.0,0.0,0.0,0.9724017722266061,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197956,0.0,0.6013252437114716,0.0,0.0,0.7994249292782375,0.6047688339437757,0.0,0.0,0.0,0.0,0.5714285714285714,0.7327794177191598,0.6546663641929626,0.6260906074728284,0.0
ENSG00000196154,0.0,0.0,0.0,0.0,0.8828654757567814,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.8528136398111071,0.8558131796973092,0.0
ENSG00000188643,0.0,0.0,0.0,0.0,0.0,0.8694529746259961,0.8543561015810285,0.0,0.0,0.0,0.8443035525935036,0.7857142857142857,0.0,0.0,0.0
ENSG00000189334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189171,0.0,0.7857142857142857,0.0,0.0,0.0,0.8306342533656529,0.0,0.0,0.0,0.0,0.848562764269965,0.9067945267472949,0.0,0.0,0.0
ENSG00000169418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000143554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000143543,0.0,0.7504658954484122,0.0,0.8015306166240147,0.0,0.0,0.0,0.0,0.0,0.852115158523832,0.0,0.7142857142857143,0.0,0.0,0.8157732827322823
ENSG00000143545,0.0,0.0,0.0,0.0,0.0,0.9812431590897697,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
ENSG00000177954,0.2755389298711504,0.0001208186149597168,0.08840087481907435,0.06112309864589146,0.10158553719520569,0.03541498099054609,0.0,0.12832243953432357,0.017257081610815867,0.09509215184620448,0.019770975623811995,0.020382634231022427,0.20935260398047312,0.14591125505311148,0.06282352123941694
ENSG00000143549,0.0,0.0,0.0,0.0,0.8181821022714887,0.7857142857142857,0.0,0.0,0.8504035259996142,0.0,0.0,0.0,0.0,0.0,0.8082504144736699
ENSG00000143612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000143575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000173207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000163463,0.0,0.0,0.0,0.0,0.0,0.8103252649307251,0.0,0.0,0.0,0.916110349552972,0.7427578270435333,0.731736055442265,0.0,0.0,0.7142857142857143
ENSG00000160752,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314490045819964
ENSG00000163479,0.0,0.5393832581383842,0.0,0.0,0.0,0.5,0.0,0.5968983386244092,0.0,0.7319884640829903,0.0,0.5876763164997101,0.6244494148663112,0.6145527831145695,0.6558559281485421
ENSG00000116586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160789,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.9392981827259064,0.0,0.0,0.0
ENSG00000073754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132703,0.0,0.9285714285714286,0.0,0.9893999695777893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158710,0.0,0.0,0.0,0.0,0.0,0.7844649936471667,0.0,0.0,0.7142857142857143,0.0,0.768664653812136,0.7319851219654083,0.0,0.0,0.7192597474370684
ENSG00000162734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000066294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.9172705922807965,0.8634055043969836,0.0
ENSG00000215845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000158869,0.0,0.0,0.0,0.0,0.8078206905296871,0.0,0.0,0.791630527802876,0.818528664963586,0.0,0.0,0.0,0.0,0.7857142857142857,0.0
ENSG00000158874,0.07208988496235438,0.04172959923744202,0.6681671355451856,0.8582536493028913,0.1132429838180542,0.013552525213786535,0.03049796393939427,0.14433201721736363,0.017993927001953125,0.11102813482284546,0.09990785377366203,0.017734050750732422,0.13727458034242904,0.24537959694862366,0.0
ENSG00000203747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529476889542171,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
ENSG00000072694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143198,0.0,0.846291605915342,0.0,0.0,0.0,0.8591689722878593,0.0,0.0,0.0,0.0,0.7865276336669922,0.7857142857142857,0.0,0.0,0.0
ENSG00000143183,0.0,0.882275619677135,0.0,0.9081776354994092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000198821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.9487913378647396,0.0
ENSG00000143162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143158,0.0,0.9185159078666142,0.0,0.9452923451151166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000143185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935657262802124,0.0,0.0,0.9285714285714286
ENSG00000117592,0.0,0.5596503019332886,0.814319201878139,0.8151134380272457,0.0,0.5495369604655674,0.0,0.0,0.0,0.5,0.512615408216204,0.5353046825953892,0.0,0.0,0.56896425145013
ENSG00000117601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000135821,0.0,0.6428571428571429,0.8630883863994053,0.0,0.7780317408697945,0.0,0.0,0.0,0.857280262878963,0.0,0.6675212042672294,0.6906094806534904,0.0,0.0,0.0
ENSG00000135838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162704,0.0,0.7142857142857143,0.0,0.0,0.8532133059842246,0.0,0.0,0.0,0.8790544314043862,0.0,0.0,0.7910342769963401,0.0,0.0,0.7580685274941581
ENSG00000143344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116690,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000971,0.0,0.0,0.0,0.984713499035154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0
ENSG00000081237,0.0,0.0,0.0,0.0,0.7346291073731014,0.0,0.0,0.7842072716781071,0.7142857142857143,0.0,0.0,0.0,0.8006962750639234,0.7813606858253479,0.0
ENSG00000159176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
