,cardiac muscle cell,endothelial cell,fibroblast,leukocyte,mesothelial cell of epicardium,neuron,smooth muscle cell
ENSG00000134644,0.0026535706335717446,0.06344669883739433,0.0728160037681075,0.19248434949558693,0.11516335621724405,0.0,0.07133015079205707
ENSG00000121766,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121769,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142910,0.0,0.6666666666666666,0.0,0.0,0.7067952703538968,0.0,0.7262798883438341
ENSG00000184007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121774,0.6666666666666666,0.0,0.7020443068527792,0.0,0.8133499714732654,0.0,0.0
ENSG00000025800,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176261,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162521,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116497,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004455,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225313,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134686,0.6350705605091566,0.0,0.5,0.0,0.5411459802983714,0.0,0.6280451987399306
ENSG00000187513,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000163867,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116560,0.02355581277803694,0.055194812060431864,0.10870769610102159,0.0,0.10577221430722837,0.05599193020974632,0.08057391050624814
ENSG00000146463,0.08443582666862487,0.01930924117434026,0.08937304286636615,0.0296762628671244,0.21793490555198303,0.0,0.012109095880961299
ENSG00000142687,0.1749143297515272,0.10848814213424529,0.05937530640522842,0.044973559130147445,0.04952642266019721,0.2226481275492405,0.0
ENSG00000134698,0.6666666666666666,0.0,0.7012438746744247,0.8156588026503178,0.0,0.0,0.0
ENSG00000126070,0.0,0.01089105124385035,0.14630021276894942,0.052500233547360685,0.04483884928236431,0.1214437781632466,0.08156551966544519
ENSG00000116871,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054118,0.2137736282119265,0.0,0.026498370705790215,0.012911517731963048,0.11875801347650587,0.030879895766760552,0.1534037918162255
ENSG00000163873,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204084,0.6666666666666666,0.0,0.6783270781099596,0.0,0.0,0.0,0.8534621484282215
ENSG00000174574,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168653,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127603,0.0795638993540691,0.2031487122059056,0.055001690350847086,0.14729809930066037,0.07600622014144283,0.0,0.22686868000632932
ENSG00000163909,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000131236,0.0,0.0,0.0,0.9129959253397985,0.0,0.8333333333333334,0.0
ENSG00000117000,0.6666666666666666,0.0,0.6943224637435179,0.6809965154025841,0.0,0.0,0.0
ENSG00000084070,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000066136,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010803,0.3509104189744831,0.16666666666666666,0.35225872772103567,0.0,0.31828140284023215,0.22679668995544147,0.26093741361799866
ENSG00000127124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198815,0.12036042714158147,0.067305737734224,0.02126526362744428,0.0,0.028494818607383326,0.13707601741299255,0.07997538053718813
ENSG00000065978,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066056,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198198,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126091,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117419,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070785,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132780,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159592,0.3891985304058114,0.39782007474890513,0.3333333333333333,0.42924891618594235,0.35421761405525715,0.0,0.0
ENSG00000086015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117461,0.8333333333333334,0.9689516801742881,0.0,0.0,0.0,0.0,0.0
ENSG00000132128,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173660,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079277,0.8333333333333334,0.0,0.0,0.9753573850566349,0.0,0.0,0.0
ENSG00000123472,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269113,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000132122,0.0,0.0,0.7720273789923495,0.0,0.6666666666666666,0.7530089870632608,0.0
ENSG00000185104,0.1357616179007446,0.0028199501371465874,0.0034612515173295852,0.0502147276456462,0.010901049134015814,0.0,0.039518041271314676
ENSG00000085832,0.015514541084912847,0.0,0.16025024518752384,0.3674023872669993,0.03232189119456741,0.00966473663749066,0.0725674392338491
ENSG00000117859,0.2509442111649791,0.0,0.33132165957375365,0.16666666666666666,0.2148756034358854,0.2737889494013452,0.20420458667095173
ENSG00000078618,0.1915453781597404,0.16666666666666666,0.23527837782047914,0.21977885677973133,0.19139489029665135,0.0,0.19927745764100777
ENSG00000157077,0.8333333333333334,0.0,0.879955005702565,0.0,0.0,0.0,0.0
ENSG00000134744,0.24305016639849333,0.022011288413295842,0.13388187845738628,0.0,0.0939669121307495,0.07490504853157581,0.14465916285124847
ENSG00000162378,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121310,0.7130354243864626,0.0,0.8059777564383847,0.0,0.0,0.0,0.6666666666666666
ENSG00000116171,0.8333333333333334,0.0,0.8544696871133862,0.0,0.0,0.0,0.0
ENSG00000174348,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000116209,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157216,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162390,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184313,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162402,0.24537712553535554,0.16666666666666666,0.21542597228438862,0.2892569799306661,0.35356607392889305,0.0,0.19282776749984018
ENSG00000162407,0.6666666666666666,0.7356653126394811,0.6704353855884783,0.0,0.0,0.0,0.0
ENSG00000162409,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187889,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173406,0.6666666666666666,0.0,0.0,0.0,0.749990199586451,0.8506009362766557,0.0
ENSG00000162601,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172456,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134716,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162599,0.11521934209940671,0.1636477118515822,0.3321406667864426,0.0,0.08459038017058057,0.018055743691754278,0.03591300023137169
ENSG00000162604,0.6666666666666666,0.0,0.728030138514452,0.0,0.0,0.0,0.7240955163734871
ENSG00000132849,0.9297910965937618,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
ENSG00000116641,0.5,0.0,0.5306573887977817,0.0,0.0,0.8317298173518665,0.6028424771908447
ENSG00000142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079739,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185483,0.8385056382686402,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
ENSG00000162437,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162434,0.0,0.07290929054211116,0.21115978930083681,0.06210393154759399,0.23037540093399822,0.038835440470112705,0.2172315538612831
ENSG00000162433,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116675,0.0,0.0,0.0,0.0,0.0,0.8461109158056271,0.8333333333333334
ENSG00000116678,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184588,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000118473,0.0,0.0,0.8333333333333334,0.0,0.9359989146400363,0.0,0.0
ENSG00000198160,0.5,0.0,0.5537619499939704,0.0,0.6264107823425259,0.0,0.5878014890249645
ENSG00000116704,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172380,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000232284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116729,0.7013323694873702,0.0,0.0,0.735337355527856,0.0,0.0,0.6666666666666666
ENSG00000033122,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000116754,0.0,0.04264495846491273,0.22521949126265225,0.09143728535817569,0.1387883314490218,0.07008086118341834,0.10991879976400735
ENSG00000118454,0.6666666666666666,0.0,0.7016736031690777,0.0,0.0,0.0,0.7052409442783381
ENSG00000132485,0.03349242988291512,0.015026733033811837,0.24027121951497646,0.0,0.13161866533343775,0.0213844258007229,0.09366192237971377
ENSG00000172260,0.0,0.0,0.8333333333333334,0.0,0.0,0.8432624997840055,0.0
ENSG00000254685,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116783,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237324,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184005,0.0,0.9383673049823381,0.0,0.0,0.0,0.8333333333333334,0.0
ENSG00000117069,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000036549,0.17576594397751086,0.15552706171066996,0.2097443388456144,0.022541984668931054,0.0,0.003053327795481305,0.05380368556009855
ENSG00000077254,0.0,0.06173641618606531,0.22444264435163483,0.060465643483500475,0.06346440430189075,0.12974328043753328,0.04003378681168129
ENSG00000180488,0.8333333333333334,0.0,0.8756902150396456,0.0,0.0,0.0,0.0
ENSG00000235927,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162614,0.8906925633868717,0.0,0.6666666666666666,0.0,0.0,0.0,0.7576782806213648
ENSG00000162613,0.3333333333333333,0.3522862426685049,0.4163536138833746,0.0,0.46144936648569707,0.0,0.38589124403310876
ENSG00000137960,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137959,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162618,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117114,0.8028232597251111,0.6666666666666666,0.0,0.0,0.6963922538024119,0.0,0.0
ENSG00000137941,0.0,0.0,0.6666666666666666,0.0,0.0,0.6953838755484459,0.8389962796654222
ENSG00000142875,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000097096,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117174,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171502,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000122417,0.0,0.8451730186317855,0.8333333333333334,0.0,0.0,0.0,0.0
ENSG00000097033,0.708288379401908,0.6666666666666666,0.0,0.0,0.0,0.0,0.7709786557956617
ENSG00000183291,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153936,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000065243,0.0,0.05415993472166727,0.0300177192642375,0.17262713239659946,0.02043307644666433,0.12398866853798352,0.0027747485864425547
ENSG00000171488,0.0,0.6950603366528227,0.0,0.0,0.697614629111417,0.0,0.6666666666666666
ENSG00000171492,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000162664,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122482,0.0,0.015022501561802015,0.014200630154126814,0.20081528896526124,0.06784256345284496,0.06697922230177639,0.11728668165620147
ENSG00000162669,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069702,0.6666666666666666,0.0,0.8497021423163919,0.0,0.6831981185903326,0.0,0.0
ENSG00000122484,0.8641560262791271,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
ENSG00000067208,0.03297246037486634,0.0,0.1557968599214551,0.09984477574190716,0.07693090623684751,0.08614348229663389,0.14595404122242903
ENSG00000154511,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000143033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000223745,0.16666666666666666,0.0,0.3098213170402262,0.23448679826450566,0.4695579926873304,0.3886112286940566,0.24169720182628604
ENSG00000137942,0.6666666666666666,0.747746902720778,0.0,0.0,0.8160741511906959,0.0,0.0
ENSG00000137936,0.3333333333333333,0.49610867323761876,0.0,0.0,0.48626703000216054,0.4358231408545726,0.3540519548620085
ENSG00000137962,0.3333333333333333,0.5746855765960226,0.45470752347043764,0.0,0.5187143086661767,0.0,0.4989664763944841
ENSG00000117528,0.8333333333333334,0.0,0.0,0.0,0.0,0.8968739919782657,0.0
ENSG00000117525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117519,0.0,0.0,0.0,0.0,0.6666666666666666,0.7475970192497221,0.6851641223036888
ENSG00000152078,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226026,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122481,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117569,0.04426793255116616,0.08299067665247152,0.18155849470435492,0.0,0.15067373381463228,0.23142240524338567,0.20203019697702043
ENSG00000188641,0.0,0.12634281865119273,0.26024903965361695,0.4168338704956587,0.24502610422053403,0.10722111474080596,0.07874485062111684
ENSG00000099260,0.8333333333333334,0.8538108456756325,0.0,0.0,0.0,0.0,0.0
ENSG00000162688,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122477,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233184,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185946,0.6327759404301759,0.0,0.5,0.0,0.5313602129105707,0.0,0.5526527211172917
ENSG00000134215,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000085491,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134186,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000134243,0.6832091151875579,0.0,0.0,0.0,0.0,0.6666666666666666,0.7878196834502792
ENSG00000065135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168710,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224699,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143119,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000134255,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116459,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116473,0.0,0.13747088879703734,0.029222186886609287,0.302573460313548,0.0023327454719905827,0.14639818655334097,0.08090267387001748
ENSG00000171385,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143079,0.0,0.963719578763179,0.0,0.0,0.0,0.8333333333333334,0.0
ENSG00000007341,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116489,0.8333333333333334,0.0,0.0,0.895919074891081,0.0,0.0,0.0
ENSG00000155380,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226419,0.9132479598836789,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
ENSG00000238198,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198799,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081026,0.3333333333333333,0.41721706311280277,0.4758630772499413,0.0,0.4244866018646949,0.0,0.40229826467908164
ENSG00000197323,0.24319374205771438,0.18363808376583035,0.1760562922280431,0.16666666666666666,0.2901590316100601,0.0,0.4291287777081693
ENSG00000009307,0.8978718067439564,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
ENSG00000134259,0.0,0.0,0.8333333333333334,0.0,0.9164222035429374,0.0,0.0
ENSG00000118729,0.8477232368977887,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
ENSG00000163393,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163399,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203865,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116815,0.8333333333333334,0.8746369100912613,0.0,0.0,0.0,0.0,0.0
ENSG00000198162,0.9141657464315363,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
ENSG00000231365,0.8333333333333334,0.0,0.9328044326466126,0.0,0.0,0.0,0.0
ENSG00000134250,0.0,0.0,0.8385024132563507,0.8333333333333334,0.0,0.0,0.0
ENSG00000171943,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000232527,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000196369,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000265491,0.27321421773869337,0.46085747659927906,0.23658710214164344,0.17179006882902778,0.16666666666666666,0.0,0.31997039256160714
ENSG00000265972,0.31907933549023637,0.3303730105849158,0.06520955743715097,0.15085055974596145,0.17358157485843093,0.24392038813671313,0.0
ENSG00000116128,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178104,0.9463184112097691,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
ENSG00000274265,0.8333333333333334,0.0,0.0,0.0,0.0,0.9587362046614164,0.0
ENSG00000264522,0.6666666666666666,0.0,0.0,0.0,0.0,0.8565677141418409,0.7025983518671864
ENSG00000136631,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.862565562074549
ENSG00000163125,0.3028443515666291,0.29559831540138376,0.36943731974288757,0.16666666666666666,0.31227943875801395,0.0,0.35800976310981375
ENSG00000143420,0.0,0.6769243417845184,0.6666666666666666,0.0,0.6955306837533654,0.0,0.0
ENSG00000163131,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000143437,0.8333333333333334,0.0,0.9422700111439756,0.0,0.0,0.0,0.0
ENSG00000143458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143398,0.4559635514400929,0.0,0.3430950745180663,0.3333333333333333,0.40025163928756835,0.0,0.36075209901600586
ENSG00000143442,0.0,0.04699565236600014,0.09823587425434573,0.002885568672954882,0.14918944921997052,0.1900995499664798,0.20056417584253608
ENSG00000159445,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197747,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000197956,0.0,0.0,0.8333333333333334,0.0,0.0,0.944472226099932,0.0
ENSG00000196154,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000160678,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160679,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143614,0.014027269154024524,0.09763610209541597,0.006712582549877499,0.26395071654791524,0.0,0.08060943063341099,0.0026440738496961527
ENSG00000143549,0.0,0.8333333333333334,0.0,0.9211746640278892,0.0,0.0,0.0
ENSG00000169291,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160710,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143537,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116539,0.008304085207040124,0.029185252394878698,0.07867062116924461,0.1235392615997039,0.06847636574180295,0.0,0.055178828253882706
ENSG00000163374,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132676,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116580,0.2652006409074433,0.41735193005211707,0.3722452330542099,0.335326711648555,0.2677121902032728,0.16666666666666666,0.0
ENSG00000132680,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116584,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8722406448487504
ENSG00000160789,0.5,0.0,0.0,0.0,0.5858154388754152,0.6507025692748939,0.628265962121488
ENSG00000160783,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116604,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.9485926233690583
ENSG00000132694,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183853,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.855415016994975
ENSG00000163565,0.0,0.42306471544589375,0.3333333333333333,0.5624306773554665,0.36255446494180915,0.3931071725774966,0.0
ENSG00000162706,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000018625,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8849905887580163
ENSG00000132716,0.8551428734926564,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
