,Endothelial1,Endothelial2,Fibroblast,Lymphocyte,Macrophage,Microvasculature,Smooth Muscle,Uncharacterized
ENSG00000173706,0.8571428571428571,0.9197013633591788,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163848,0.394793016569955,0.6168994648115975,0.32818308046885897,0.0,0.2857142857142857,0.389768864427294,0.46521075282778057,0.0
ENSG00000114544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000074416,0.7684230548994881,0.0,0.0,0.0,0.0,0.815822993006025,0.7142857142857143,0.0
ENSG00000058262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179348,0.8571428571428571,0.8988725543022156,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163902,0.7201935393469674,0.0,0.7142857142857143,0.0,0.8171899659293038,0.0,0.0,0.0
ENSG00000075785,0.11461769683020455,0.13473738942827498,0.12291651964187622,0.0,0.3798496552876064,0.12642735242843628,0.10585304668971471,0.1494473729814802
ENSG00000169714,0.02831212111881801,0.036868904318128316,0.06616710765021187,0.0,0.0016010063035147531,0.08554735354014806,0.1877891251019069,0.10852558272225517
ENSG00000184897,0.056421594960348945,0.013240882328578405,0.0,0.20245606558663504,0.027486213615962436,0.2714576636041914,0.07334707464490618,0.22986263036727905
ENSG00000129071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000004399,0.7224089162690299,0.7558059351784843,0.0,0.0,0.7142857142857143,0.0,0.0,0.0
ENSG00000198585,0.8571428571428571,0.0,0.0,0.0,0.9284754225185939,0.0,0.0,0.0
ENSG00000114686,0.0,0.0,0.47201119150434223,0.0,0.503678526197161,0.4919790370123727,0.42857142857142855,0.4954491342817034
ENSG00000091527,0.18953254393168859,0.362393924168178,0.08549914189747401,0.06363071714128767,0.3421333943094526,0.023200673716408864,0.0,0.04768308571406773
ENSG00000144867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163785,0.0,0.0,0.870001665183476,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000114019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000118007,0.0,0.9253231457301548,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000168917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000175110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000184432,0.14285714285714285,0.21131488255092076,0.31623123373304096,0.0,0.16409367322921753,0.2537169541631426,0.23980275222233363,0.21357348987034389
ENSG00000114115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114120,0.0,0.0,0.7624854615756443,0.0,0.0,0.0,0.7142857142857143,0.7937357425689697
ENSG00000177311,0.29264645065580097,0.3889882394245693,0.18213163103376115,0.0,0.14285714285714285,0.22476582016263688,0.33549599988119944,0.2080641303743635
ENSG00000114125,0.20982866627829416,0.28224704946790424,0.16652655601501465,0.0,0.16035314117159163,0.17102742195129395,0.2925413591521127,0.14285714285714285
ENSG00000069849,0.5248081173215594,0.2857142857142857,0.3001389503479004,0.0,0.6486164161137172,0.3554023930004665,0.3170442751475743,0.0
ENSG00000114126,0.0,0.8571428571428571,0.9254575627190726,0.0,0.0,0.0,0.0,0.0
ENSG00000114127,0.0,0.9304681079728263,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000163710,0.0,0.0,0.9391911711011615,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000163714,0.19897770030157907,0.2694106698036194,0.04060471057891846,0.0,0.018825275557381765,0.04764114958899362,0.031162619590759277,0.10604821784155709
ENSG00000114698,0.44748560019901823,0.5490859321185521,0.5769077028547015,0.0,0.0,0.0,0.42857142857142855,0.5662436059543065
ENSG00000188313,0.6547874978610447,0.6160864404269627,0.42857142857142855,0.0,0.500822935785566,0.0,0.0,0.43275292430605206
ENSG00000163754,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8806646466255188,0.0
ENSG00000047457,0.0,0.9093151092529297,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000163762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169908,0.652832167489188,0.725667919431414,0.0,0.0,0.0,0.0,0.5807345083781651,0.5714285714285714
ENSG00000018408,0.5246527535574776,0.7393178428922381,0.43790521792003084,0.0,0.0,0.0,0.47456296001161846,0.42857142857142855
ENSG00000082996,0.2898754136902945,0.2984506147248404,0.3563418132918222,0.0,0.5781863502093724,0.14285714285714285,0.24398112297058105,0.3789729390825544
ENSG00000070087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000120742,0.07496539184025355,0.1484700526509966,0.08463832310267858,0.24577628714697702,0.3255439060074942,0.0,0.028866452830178396,0.05938185112816947
ENSG00000144895,0.2654393400464739,0.21787095921380178,0.15014568396977016,0.0,0.14285714285714285,0.20889165571757726,0.17382877213614328,0.15213745832443237
ENSG00000198843,0.0,0.1275741457939148,0.010252629007611955,0.1374815787587847,0.36294108629226685,0.09615992648260933,0.091484648840768,0.13982745579310826
ENSG00000152601,0.05950284004211426,0.2345721891948155,0.06103089877537319,0.0,0.031493033681597025,0.008725345134735107,0.13772875922066824,0.032359727791377475
ENSG00000181467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000174953,0.1892374243055071,0.32859082732881817,0.20734607321875437,0.0,0.14285714285714285,0.16571539640426636,0.15632239409855433,0.29447728395462036
ENSG00000169282,0.0,0.0,0.0,0.0,0.0,0.9660278984478542,0.8571428571428571,0.0
ENSG00000114850,0.002886576311928885,0.11012709992272514,0.13104185036250524,0.08875244004385811,0.17360600403376988,0.0,0.04618385008403233,0.13849421909877233
ENSG00000163660,0.5218721372740609,0.5803447961807251,0.354731593813215,0.2857142857142857,0.45949649810791016,0.32844843183244976,0.0,0.0
ENSG00000174891,0.0,0.0,0.6135679909161159,0.0,0.5897282872881208,0.0,0.5714285714285714,0.6101814252989632
ENSG00000079257,0.0,0.8801348975726536,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000118849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000113810,0.0,0.8631602355412075,0.7142857142857143,0.0,0.0,0.0,0.7738432628767831,0.0
ENSG00000186432,0.42857142857142855,0.4746627467019217,0.5118651219776699,0.0,0.6410097650119236,0.0,0.5843957321984428,0.0
ENSG00000114209,0.25946461302893503,0.18881930623735702,0.14285714285714285,0.0,0.2707458564213344,0.32797716345105854,0.2261934791292463,0.1531756775719779
ENSG00000163536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000173905,0.14285714285714285,0.36395574467522757,0.4060912813459124,0.0,0.1987833550998143,0.15862507479531424,0.21058333771569387,0.4271579214504787
ENSG00000085276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008952,0.09762829542160034,0.24440515892846243,0.1324199608394078,0.020779481955936978,0.0,0.012093833514622279,0.0851122396332877,0.14057110037122453
ENSG00000136603,0.48736218895230976,0.7733911531312125,0.5419663616589138,0.0,0.46848541498184204,0.0,0.42857142857142855,0.0
ENSG00000163584,0.27126813786370413,0.07396950892039708,0.1820560438292367,0.1812906094959804,0.23526455674852645,0.11859456130436488,0.0,0.2075880765914917
ENSG00000075420,0.0,0.6694946374211993,0.6454187205859593,0.0,0.5907736420631409,0.0,0.5714285714285714,0.0
ENSG00000121858,0.8411711369241986,0.7916463783809117,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
ENSG00000177565,0.14285714285714285,0.2185302972793579,0.3026889222008841,0.0,0.23939882005964006,0.18823892729622976,0.2878051570483616,0.2786433526447841
ENSG00000114450,0.6423734171049935,0.0,0.0,0.0,0.6872382930346898,0.6168766873223441,0.5714285714285714,0.0
ENSG00000136522,0.0,0.0,0.0,0.0,0.5714285714285714,0.7202324611800057,0.6035930429186139,0.5786022373608181
ENSG00000136521,0.15248973029000418,0.0871786219733102,0.1057769741330828,0.0,0.16605184759412492,0.2295300875391279,0.11372348240443639,0.14741777522223337
ENSG00000163728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114416,0.2523659382547651,0.3282269069126674,0.09640506335667201,0.0,0.08199749674115862,0.1323069589478629,0.15364362512316024,0.12777204172951834
ENSG00000205981,0.2857142857142857,0.29746327229908537,0.3483417204448155,0.0,0.0,0.35099674122674124,0.41626113653182983,0.34951460361480713
ENSG00000176597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000175193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000161203,0.025066392762320384,0.005090211118970599,0.006810426712036133,0.0,0.15769944872174943,0.2643352746963501,0.0546525205884661,0.07308909722736903
ENSG00000175166,0.42857142857142855,0.0,0.47072298186165945,0.0,0.5139956644603184,0.6000259007726397,0.5220408269337246,0.0
ENSG00000114867,0.5964904342378888,0.6539602024214608,0.5714285714285714,0.0,0.6184681483677456,0.0,0.0,0.0
ENSG00000177383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000136527,0.11647971187319074,0.052552146571023126,0.02291107177734375,0.05173655918666294,0.1130549567086356,0.08385350874492101,0.0,0.09353016104016985
ENSG00000244405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000090520,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000156976,0.04412920134408133,0.06171495573861258,0.06327166727610997,0.02502180848802839,0.0,0.150725143296378,0.22816866636276245,0.09950714451926095
ENSG00000073849,0.0,0.9173540132386344,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000113916,0.0,0.0,0.8905948145048959,0.0,0.0,0.8571428571428571,0.0,0.0
ENSG00000145012,0.19380698885236466,0.26567565543310984,0.21920683554240636,0.0,0.14285714285714285,0.5989905255181449,0.5596351368086678,0.3052803618567331
ENSG00000163347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000152492,0.4734382544245039,0.40705874136516024,0.21098013435091292,0.0,0.14285714285714285,0.16752185140337264,0.14672380685806274,0.2329681089946202
ENSG00000114315,0.7176591668810163,0.0,0.0,0.0,0.0,0.8056529845510211,0.5714285714285714,0.6168483921459743
ENSG00000133657,0.0,0.906018785067967,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000114331,0.6137993931770325,0.6614930714879718,0.5714285714285714,0.0,0.6254427858761379,0.0,0.0,0.0
ENSG00000184203,0.33928777490343365,0.3293459585734776,0.2908022829464504,0.0,0.3507704309054783,0.3031016247613089,0.2857142857142857,0.0
ENSG00000189058,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.932293210710798
ENSG00000072274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000180370,0.22755306107657297,0.23821208306721278,0.03675645589828491,0.17606560673032487,0.31146538257598877,0.00926372834614345,0.0,0.0430618269102914
ENSG00000122068,0.3256380387714931,0.2857142857142857,0.3340331826891218,0.0,0.2990054317883083,0.4683430109705244,0.3667325632912772,0.0
ENSG00000182899,0.111167311668396,0.04005128996712821,0.008468738624027796,0.07658912454332624,0.0,0.0067847371101379395,0.012703350612095423,0.028879123074667796
ENSG00000169020,0.004956211362566266,0.008071252277919225,0.03420778683253697,0.0,0.0827769466808864,0.22951960563659668,0.18555329527173722,0.020407370158604214
ENSG00000243449,0.0,0.0,0.8571428571428571,0.0,0.9412334987095424,0.0,0.0,0.0
ENSG00000123933,0.2763412594795227,0.4578980377742222,0.2124347346169608,0.0,0.22779915162495204,0.359659024647304,0.20806270837783813,0.14285714285714285
ENSG00000087266,0.0,0.8571428571428571,0.0,0.0,0.8766399111066546,0.0,0.0,0.0
ENSG00000087274,0.2952967200960432,0.43774605648858206,0.19762393406459264,0.0,0.14285714285714285,0.23463712419782365,0.1931860957826887,0.27202976601464407
ENSG00000109736,0.2869821446282523,0.0,0.3018318840435573,0.0,0.3174605539866856,0.3939656444958278,0.2857142857142857,0.40112570353916716
ENSG00000163956,0.0,0.07221284934452601,0.2563824823924473,0.008598387241363525,0.10114674057279315,0.07629344293049403,0.32165891783578054,0.16279415573392594
ENSG00000163132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179010,0.14247308458600724,0.15712674174989974,0.1812168104307992,0.0,0.08590197563171387,0.22152771268572127,0.2659799797194345,0.2552426542554583
ENSG00000170871,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8959534253392901
ENSG00000170801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071127,0.43263269322259085,0.42857142857142855,0.0,0.0,0.5320988467761448,0.6557898691722325,0.6121655361992973,0.0
ENSG00000038219,0.173662074974605,0.30953976086207796,0.14517695563180105,0.0,0.07420058761324201,0.07354959419795445,0.05210026672908238,0.16812250443867274
ENSG00000118564,0.0,0.8731035334723336,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000237765,0.0,0.0,0.5582227451460702,0.0,0.42857142857142855,0.4819411635398865,0.56439437185015,0.6011032973017011
ENSG00000169744,0.8965205379894802,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002549,0.6844025254249573,0.5958861623491559,0.42857142857142855,0.0,0.5942740355219159,0.4341083424431937,0.0,0.0
ENSG00000118579,0.7519997443471637,0.8140215533120292,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
ENSG00000145147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109610,0.0,0.0,0.5932692629950387,0.0,0.0,0.7086248823574611,0.7074404358863831,0.5714285714285714
ENSG00000250317,0.0,0.0,0.8571428571428571,0.0,0.8631712113107953,0.0,0.0,0.0
ENSG00000168214,0.14285714285714285,0.20333267961229598,0.3178833212171282,0.0,0.6811187607901437,0.22973459107535227,0.17724312203271048,0.1920372417994908
ENSG00000109689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169851,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.8646976522036961,0.0
ENSG00000065882,0.0,0.0,0.0,0.0,0.7142857142857143,0.8275249004364014,0.7513641629900251,0.0
ENSG00000109787,0.6705644301005772,0.7947666559900556,0.5729959947722298,0.0,0.5714285714285714,0.0,0.0,0.0
ENSG00000174125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000197712,0.0,0.5714285714285714,0.7362327660833087,0.0,0.0,0.0,0.611644412790026,0.6308789082935878
ENSG00000035928,0.3003684793199812,0.42692639998027254,0.23860758543014526,0.0,0.14285714285714285,0.17097114665167673,0.24018935646329606,0.3141405497278486
ENSG00000163682,0.10619632686887469,0.06361765520913261,0.00047777380262102397,0.007142824786049979,0.0,0.032029415879930766,0.02166956663131714,0.010189345904758998
ENSG00000109814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163683,0.0,0.4530943717275347,0.7147380879947117,0.0,0.0,0.42857142857142855,0.5208486659186227,0.4546032462801252
ENSG00000078140,0.1807841317994254,0.14285714285714285,0.18937505994524276,0.0,0.3320418766566685,0.20308131831032888,0.15002091441835677,0.16189641611916677
ENSG00000163694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000163697,0.8571428571428571,0.8684207371303013,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064042,0.0,0.8686845898628235,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000109133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000145246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109171,0.0,0.0,0.7142857142857143,0.0,0.0,0.7320477707045419,0.8284272636686053,0.0
ENSG00000075539,0.8305463876043048,0.7850207090377808,0.0,0.0,0.0,0.0,0.7142857142857143,0.0
ENSG00000109180,0.11857680763517107,0.27236954654966083,0.03680292197636196,0.014191346509116036,0.0,0.021196305751800537,0.07578706741333008,0.14617388589041574
ENSG00000145247,0.8571428571428571,0.8757908173969814,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163069,0.0,0.0,0.5714285714285714,0.0,0.0,0.5743142110960824,0.6618276493889945,0.5996759108134678
ENSG00000134853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134851,0.203498797757285,0.28752938338688444,0.21530750819614955,0.0,0.21006628445216588,0.25840229647500174,0.17973537104470388,0.14285714285714285
ENSG00000090989,0.7142857142857143,0.0,0.715100382055555,0.0,0.8067762766565595,0.0,0.0,0.0
ENSG00000174780,0.20473659890038626,0.2252540418079921,0.2532096930912563,0.0,0.18362217290060862,0.15638279914855957,0.14285714285714285,0.21618040118898665
ENSG00000084093,0.5771872230938503,0.7698607019015721,0.5714285714285714,0.0,0.0,0.0,0.5999753390039716,0.0
ENSG00000047315,0.0,0.9131995950426374,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000163453,0.22347420454025269,0.2484162449836731,0.366090076310294,0.06200187546866281,0.0,0.34057090112141203,0.3478446432522365,0.3123724034854344
ENSG00000145241,0.0,0.9114216906683785,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000083896,0.327410238129752,0.2033426591328212,0.17308462517602102,0.0,0.14285714285714285,0.1606713788849967,0.21832476343427384,0.28720541511263165
ENSG00000132463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000156136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000132466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000163734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000081041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000138757,0.38085312502724783,0.573448121547699,0.2857142857142857,0.0,0.3842986226081848,0.0,0.2912113070487976,0.3004821794373648
ENSG00000138768,0.0,0.5853927050318036,0.6479252406529018,0.0,0.5714285714285714,0.0,0.7086615136691502,0.0
ENSG00000138760,0.19827376093183244,0.27517292329243254,0.40345684971128193,0.0,0.23380132232393538,0.14285714285714285,0.23899249519620622,0.17775134529386247
ENSG00000138758,0.2857142857142857,0.6665394902229309,0.6106566871915545,0.0,0.3209268365587507,0.41766789981297087,0.3767603635787964,0.0
ENSG00000118816,0.021820885794503347,0.035022693020956855,0.09355124405452184,0.002559917313711984,0.0,0.09514988320214408,0.26143194096429007,0.06346998044422694
ENSG00000138767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000249307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000163297,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.8678096532821655,0.0
ENSG00000138670,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000138668,0.10509203161512103,0.08123197725840978,0.0,0.10707906314304896,0.06815872022083827,0.042631949697222025,0.018608408314841136,0.05448862484523228
ENSG00000152795,0.003768673964909145,0.009824182306017195,0.0,0.10933961187090192,0.077761709690094,0.10592282669884819,0.08915196997778756,0.041511246136256626
ENSG00000138674,0.16465525116239274,0.3064497113227844,0.3826910172189985,0.0,0.14285714285714285,0.1970445258276803,0.27410532746996197,0.26236148391451153
ENSG00000138663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000163319,0.24003323486873082,0.14285714285714285,0.17154689346041,0.0,0.16367440564291819,0.28376942021506174,0.2487489836556571,0.23946879591260636
ENSG00000163629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000172493,0.7440630708421979,0.7767489211899894,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
ENSG00000198189,0.5755419731140137,0.0,0.5714285714285714,0.0,0.6780200515474591,0.0,0.0,0.6228764312607902
ENSG00000152583,0.36901311363492695,0.2857142857142857,0.30568861961364746,0.0,0.0,0.45556455850601196,0.3496010388646807,0.32461795636585783
ENSG00000118785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000118762,0.0,0.0,0.8571847336632865,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000163644,0.0,0.0,0.8902856026376996,0.0,0.0,0.0,0.8571428571428571,0.0
ENSG00000145337,0.16714988436017716,0.19864990881511144,0.15214873211724417,0.0,0.10043825422014509,0.1754687258175441,0.17847125019345964,0.19487865482057845
ENSG00000185477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000145335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000163110,0.48529967239924837,0.6003885439464024,0.42857142857142855,0.0,0.0,0.529488912650517,0.6157134260450091,0.0
ENSG00000151247,0.0,0.0,0.0,0.0,0.9476605483463832,0.0,0.8571428571428571,0.0
ENSG00000197894,0.23936711038861955,0.14285714285714285,0.41706630161830355,0.0,0.16775111641202653,0.36802748271397184,0.4497636726924351,0.4737243226596287
ENSG00000196616,0.0,0.0,0.8135405012539455,0.0,0.0,0.0,0.7142857142857143,0.7577110954693386
ENSG00000109270,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000164031,0.2959163359233311,0.44767980916159494,0.21344906091690063,0.0,0.18186946426119124,0.22575196198054723,0.22308194637298584,0.14285714285714285
ENSG00000164032,0.15903361354555404,0.010369462626320975,0.0,0.194195670740945,0.3050170625959124,0.16392818519047328,0.08582991361618042,0.01044069869177682
ENSG00000164035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138814,0.6361631155014038,0.45475270066942486,0.44769989592688425,0.0,0.42857142857142855,0.0,0.0,0.460511463029044
ENSG00000109320,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109332,0.10662407534463066,0.014128165585654122,0.03406297309058053,0.014263033866882324,0.17704055990491593,0.005783455712454659,0.0,0.026304398264203752
ENSG00000145354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000164039,0.0,0.0,0.8505436182022095,0.0,0.0,0.0,0.7142857142857143,0.7282779727663312
ENSG00000168769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000168743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000164022,0.15683032785143172,0.1963109118597848,0.14643813882555282,0.0,0.16592555386679514,0.20365898949759348,0.2619323560169765,0.14285714285714285
ENSG00000155011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138801,0.0,0.8719605462891715,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
ENSG00000109475,0.12303319147654943,0.04435870477131435,0.011068803923470634,0.10139826365879603,0.0,0.0012308699744088309,0.015243794236864363,0.0340721777507237
ENSG00000198856,0.026001010622297014,0.06458555800574166,0.22962946551186697,0.0,0.0025773474148341586,0.00938542400087629,0.07529565266200475,0.19817388909203665
ENSG00000005059,0.0,0.0,0.8571428571428571,0.0,0.8854030796459743,0.0,0.0,0.0
ENSG00000205403,0.8773459196090698,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000174749,0.9133294650486538,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
ENSG00000174720,0.14998762096677506,0.16438479934419906,0.1800637756075178,0.0,0.14285714285714285,0.2130875928061349,0.16899572951453073,0.16171012605939591
ENSG00000145349,0.0,0.8571428571428571,0.869630685874394,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.3282325267791748,0.08917370864323207,0.11221476112093244,0.11521661281585693,0.12432826416833061,0.018040597438812256,0.0,0.05102524587086269
ENSG00000150961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172403,0.0,0.0,0.0,0.0,0.0,0.8275930455752781,0.8098582284791129,0.7142857142857143
ENSG00000145390,0.0,0.0,0.7434971587998527,0.0,0.7142857142857143,0.0,0.0,0.7565456117902484
ENSG00000164096,0.05428936651774815,0.09714024407523018,0.006997525691986084,0.01943805388041905,0.0,0.22107783385685512,0.27316359111240934,0.05457929202488491
ENSG00000138735,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8926156503813607,0.0
ENSG00000164111,0.029560250895363942,0.042951413563319614,0.14437452384403773,0.0,0.333293684891292,0.1158609049660819,0.15465958629335677,0.11245513813836235
ENSG00000138688,0.48526723044259207,0.6543860265186855,0.42857142857142855,0.0,0.0,0.0,0.44344234466552734,0.5721950105258397
ENSG00000138685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164056,0.8029632227761405,0.0,0.821925835950034,0.0,0.0,0.0,0.0,0.7142857142857143
ENSG00000164040,0.3141132763453892,0.6264508281435285,0.5145080089569092,0.0,0.0,0.2857142857142857,0.3261255621910095,0.330360404082707
ENSG00000077684,0.0,0.0,0.7541297163282122,0.0,0.0,0.7798835720334735,0.7142857142857143,0.0
ENSG00000109381,0.5015875697135925,0.4056469202041626,0.41707933800561087,0.0,0.30437660217285156,0.0,0.2857142857142857,0.46616099561963764
ENSG00000109390,0.17009865386145456,0.26163824115480694,0.1389656322343009,0.0,0.0995727436883109,0.22849098273686,0.34524522508893696,0.16178724595478602
ENSG00000145391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085871,0.7575576731136867,0.7562042815344674,0.0,0.0,0.6201768943241665,0.0,0.5714285714285714,0.0
ENSG00000153130,0.29893791675567627,0.33880341053009033,0.2857142857142857,0.0,0.0,0.3373662063053676,0.4429542337145124,0.3401097995894296
ENSG00000109445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000109452,0.0,0.0,0.0,0.0,0.0,0.9414292829377311,0.8571428571428571,0.0
ENSG00000153147,0.23969814607075282,0.3715950591223581,0.17289632558822632,0.0,0.14928880759647914,0.17210571255002702,0.14285714285714285,0.15521544218063354
ENSG00000164163,0.8866355504308429,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
ENSG00000164167,0.5051328539848328,0.0,0.4458586062703814,0.0,0.45860633679798674,0.0,0.42857142857142855,0.5492380687168666
ENSG00000151617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000071205,0.0,0.0,0.5714285714285714,0.0,0.0,0.6609759245600019,0.6181268181119647,0.7039304120200021
ENSG00000145425,0.11121627262660436,0.038342603615352085,0.0,0.06804651021957397,0.0026472296033586773,0.0034693309238978793,0.012022750718253,0.01878692422594343
ENSG00000109686,0.0,0.0,0.9048957313810077,0.0,0.0,0.0,0.0,0.8571428571428571
ENSG00000137462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
