,Acinar-mix,Activated stellate cells,Alpha cells,Beta cells,Delta cells,Ductal cells,Endothelial cells,Gamma cells,Idling acinar cells,MUC5B+ ductal cells,Macrophages,Quiescent stellate cells,Secretory acinar cells,Stressed beta cells
ENSG00000086619,0.0,0.0,0.7692307692307693,0.8856574938847468,0.7877735587266775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903842375828669
ENSG00000089248,0.0,0.0,0.7843462458023658,0.7225951093893784,0.7230095634093652,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7663798469763535
ENSG00000023318,0.0,0.0,0.8149095957095807,0.7692307692307693,0.816884444310115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8165732667996333
ENSG00000116285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000139684,0.0,0.0,0.8107918225801908,0.7361838634197528,0.7725148842884944,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7040729935352619
ENSG00000140374,0.0,0.0,0.9258665442466736,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105379,0.0,0.0,0.868910931623899,0.7948076541607196,0.861283187682812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000205707,0.0,0.0,0.0,0.9230769230769231,0.9260949859252343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006468,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.9573506254416245,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182944,0.0,0.0,0.7586522377454318,0.6923076923076923,0.7074823471216055,0.0,0.0,0.7076771030059228,0.0,0.0,0.0,0.0,0.0,0.7381214086826031
ENSG00000131558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092820,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164687,0.0,0.0,0.976512244114509,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000048828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114023,0.0,0.0,0.0,0.9230769230769231,0.9248295655617347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174132,0.0,0.0,0.0,0.859869475548084,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8791752090820899
ENSG00000151327,0.0,0.0,0.8182249573560861,0.791153949040633,0.7800853298260615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000237765,0.0,0.0,0.7984264217890226,0.8256324025300833,0.7999061667002164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000165669,0.0,0.0,0.9417777978456937,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105058,0.0,0.0,0.8670619634481577,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662688365349402
ENSG00000196937,0.0,0.0,0.7719729451032785,0.7692307692307693,0.7889549686358526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7970413473936228
ENSG00000071859,0.0,0.0,0.9468344908494216,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149806,0.0,0.0,0.7258082628250122,0.7114025125136743,0.7188948622116675,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7271219125160804
ENSG00000107872,0.0,0.0,0.8030594954123864,0.7692307692307693,0.8023257714051467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7740502265783457
ENSG00000100225,0.0,0.0,0.770683751656459,0.7843438295217661,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881855781261737
ENSG00000159069,0.0,0.0,0.94280822460468,0.902502600963299,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160752,0.0,0.0,0.8415307769408593,0.791975566974053,0.8249425429564256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000163497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000077782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189283,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263743849901053,0.0,0.0,0.0,0.0
ENSG00000172500,0.0,0.0,0.8947916260132422,0.8461538461538461,0.8853491636422964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000214253,0.0,0.0,0.7730170992704538,0.722417047390571,0.7912766153995807,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7197484190647419
ENSG00000134285,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970827198945559
ENSG00000088832,0.0,0.0,0.7568240028161269,0.6923076923076923,0.7418458370062021,0.0,0.0,0.6923473477363586,0.0,0.0,0.0,0.0,0.0,0.7080197471838731
ENSG00000173486,0.0,0.0,0.7904897378041194,0.7623500778124883,0.7942053079605103,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7163469745562627
ENSG00000100442,0.0,0.0,0.8986184046818659,0.8461538461538461,0.877549212712508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105701,0.0,0.0,0.8055700384653531,0.7692307692307693,0.8028009946529682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7792537074822646
ENSG00000102755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102531,0.9231596359839807,0.0,0.7403119894174429,0.6923076923076923,0.7567942921931927,0.0,0.0,0.703195163836846,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075420,0.9770360909975492,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052795,0.0,0.0,0.954776195379404,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170345,0.0,0.0,0.7673019124911382,0.7354772274310772,0.7937204379301804,0.0,0.0,0.8349699928210332,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000125798,0.0,0.0,0.8601148311908429,0.8461538461538461,0.8616879536555364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114861,0.9221990612836984,0.0,0.6988083399259127,0.6186636915573707,0.7251363900991586,0.0,0.0,0.7032178915463961,0.0,0.0,0.0,0.0,0.0,0.6153846153846154
ENSG00000128573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,0.0,0.0,0.7228031846193167,0.7273842508976276,0.702032364331759,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6953221192726722
ENSG00000087086,0.0,0.0,0.7562905779251685,0.7309521299142104,0.7086495206906245,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7020910244721633
ENSG00000179163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165775,0.0,0.0,0.7997254775120661,0.7692307692307693,0.7706479338499216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708318600287805
ENSG00000089280,0.0,0.0,0.7785169849028954,0.6963659570767329,0.741395313006181,0.0,0.0,0.7308404170549833,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000114416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000137731,0.0,0.0,0.7692307692307693,0.8252128821152908,0.8056309956770676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8598542534388028
ENSG00000089356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138757,0.0,0.0,0.7431450256934533,0.7066732186537522,0.732093448822315,0.0,0.0,0.735701519709367,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000141349,0.0,0.0,0.9288000235190759,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170296,0.0,0.0,0.7303775319686303,0.6936102142700782,0.7343364082849942,0.0,0.0,0.784102004307967,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000139112,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632120774342463
ENSG00000034713,0.0,0.0,0.7182081983639643,0.706062715787154,0.7305609400455768,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6947088745924143
ENSG00000166206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136750,0.0,0.0,0.6954447260269752,0.7795617213616004,0.8046458546931927,0.0,0.0,0.7886493022625263,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000116717,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732514803226178
ENSG00000099860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000130222,0.0,0.0,0.9334016671547523,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592770099639893
ENSG00000179271,0.0,0.0,0.8343045940765967,0.7977822102033175,0.8151500958662766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000111640,0.0,0.0,0.7520027481592618,0.6955294288121737,0.7419297099113464,0.0,0.0,0.6952923582150385,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000141441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145321,0.0,0.0,0.9622722130555373,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115263,0.0,0.0,0.9020205231813284,0.7192196204112127,0.6956234895266019,0.0,0.0,0.7158516645431519,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000131979,0.0,0.0,0.9230769230769231,0.0,0.929699604327862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023909,0.0,0.0,0.8639199779583857,0.7692307692307693,0.7898837740604694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884640372716464
ENSG00000006007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203879,0.0,0.0,0.7994995163037226,0.7130803924340469,0.7681977290373582,0.0,0.0,0.7265254350808951,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000057608,0.0,0.0,0.8206280194796048,0.7692307692307693,0.7812474828500015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801764607429504
ENSG00000164949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000198380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495575061211219,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
ENSG00000165678,0.0,0.0,0.7474775360180781,0.7168311247458825,0.7499011296492356,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.721179567850553
ENSG00000090863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108010,0.0,0.0,0.94215150979849,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182512,0.0,0.0,0.7692307692307693,0.7839779670421894,0.7959200694010808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552357600285456
ENSG00000115419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114353,0.0,0.0,0.7999700949742243,0.7692307692307693,0.7917408026181735,0.0,0.0,0.8504994419904855,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000087460,0.0,0.0,0.6966299093686618,0.707930651994852,0.6953378640688382,0.0,0.0,0.7323562961358291,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000078369,0.0,0.0,0.800586617909945,0.7395068819706256,0.759585651067587,0.0,0.0,0.812949694119967,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000172354,0.0,0.0,0.8258720773916978,0.7457698904550992,0.796345380636362,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7203844006244953
ENSG00000172380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168243,0.0,0.0,0.8702284877116864,0.8229273007466242,0.0,0.0,0.0,0.7822490151111896,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000174021,0.0,0.0,0.8246210721822885,0.6985831810877874,0.7940449989759005,0.0,0.0,0.7057068989827082,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000163938,0.0,0.0,0.0,0.9010500862048223,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665050689990704
ENSG00000167110,0.0,0.0,0.6923076923076923,0.7120493191939133,0.7721042724756094,0.0,0.0,0.8076904049286475,0.0,0.0,0.0,0.0,0.0,0.6990220088225144
ENSG00000144674,0.8143655015872076,0.0,0.6552469455278837,0.6180320107019864,0.6209644354306735,0.0,0.0,0.6269723681303171,0.0,0.0,0.0,0.0,0.0,0.6153846153846154
ENSG00000147533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000173230,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.864404178582705,0.0,0.0,0.0,0.0,0.0,0.8694738929088299
ENSG00000111711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000115806,0.0,0.0,0.7988297526652997,0.7692307692307693,0.7794785866370568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438210212267362
ENSG00000169347,0.9453819256562453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0
ENSG00000197858,0.0,0.0,0.9317903289428124,0.8461538461538461,0.9107560973901015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000062194,0.0,0.0,0.8742761061741755,0.8044591362659748,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814140993815202
ENSG00000183098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233276,0.0,0.0,0.0,0.8563143748503464,0.8823793392914993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
ENSG00000176153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211445,0.0,0.0,0.872449095432575,0.7814485797515283,0.8637628738696759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000167468,0.0,0.0,0.777620003773616,0.7876978699977581,0.7881901722687942,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.758178894336407
ENSG00000106070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000030582,0.0,0.0,0.8129730591407189,0.7372529460833623,0.7743657368880051,0.0,0.0,0.8222061441494868,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000132463,0.0,0.0,0.9553971519837012,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148180,0.0,0.0,0.0,0.861651347233699,0.0,0.0,0.8859218450692984,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
ENSG00000103342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148834,0.0,0.0,0.7159099395458515,0.7130816670564505,0.7890393367180457,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6954223284354577
ENSG00000084207,0.0,0.0,0.841642595254458,0.7119271984467139,0.8794811964035034,0.0,0.0,0.7655030122170081,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000140307,0.0,0.0,0.816776692867279,0.7692307692307693,0.8076646282122686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776230358160459
ENSG00000272047,0.0,0.0,0.8784804114928613,0.8461538461538461,0.8594110837349525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122034,0.0,0.0,0.8166344119952276,0.7859344023924607,0.8415047159561744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000155115,0.0,0.0,0.8264747307850764,0.7512268194785485,0.8122771611580482,0.0,0.0,0.6975392745091364,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000143774,0.0,0.0,0.7837468614945045,0.7650385865798364,0.7587489852538476,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7536677213815542
ENSG00000163754,0.0,0.0,0.0,0.9411820998558631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
ENSG00000189060,0.0,0.0,0.8979479624674871,0.8461538461538461,0.8732355328706595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184897,0.0,0.0,0.879930147757897,0.7717341413864722,0.811404090661269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000187837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163041,0.0,0.0,0.8111284558589642,0.7961180622761066,0.8166845670113196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000132475,0.0,0.0,0.8052959121190585,0.7692307692307693,0.8004752810184772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772280252896823
ENSG00000197061,0.0,0.0,0.850365400314331,0.8461538461538461,0.8733082642922034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138796,0.0,0.0,0.0,0.8862070670494666,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8759034734505874
ENSG00000084754,0.0,0.0,0.8046928139833304,0.7177119163366464,0.6969251403441796,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7246856185106131
ENSG00000138029,0.0,0.0,0.9426179390687209,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000063854,0.0,0.0,0.7692307692307693,0.8307969661859366,0.8785206950627841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798185761158283
ENSG00000143575,0.0,0.0,0.8069651126861572,0.7889106502899756,0.7835714083451492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000103145,0.0,0.0,0.7692307692307693,0.8048119911780725,0.8369931303537809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7715991735458374
ENSG00000111906,0.0,0.0,0.869167699263646,0.8461538461538461,0.8663776471064641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143321,0.0,0.0,0.9588665824670058,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115677,0.0,0.0,0.7419653901687036,0.7178429365158081,0.7123416387117826,0.0,0.0,0.7782012453446021,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000051620,0.0,0.0,0.8745978703865638,0.8461538461538461,0.8741150544239924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000051108,0.0,0.0,0.7251022091278663,0.7142343291869531,0.7059508607937739,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.8959074799831097
ENSG00000213614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000049860,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181061,0.0,0.0,0.9797854285973769,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146066,0.0,0.0,0.8176666773282565,0.7789327364701492,0.8040785330992478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000169567,0.0,0.0,0.7439018533780024,0.7100724440354568,0.7393272885909448,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.7013748700802143
ENSG00000137133,0.0,0.0,0.7975116784756,0.7827223035005423,0.8284004101386437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000101294,0.0,0.0,0.7944524104778583,0.7692307692307693,0.783978806092189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784747105378371
ENSG00000137309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000189403,0.0,0.0,0.7254340786200303,0.7238160830277663,0.7478619997317975,0.0,0.0,0.7262249405567462,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000029993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205581,0.0,0.0,0.7544525494942298,0.7099204797011155,0.7173784604439368,0.0,0.0,0.7052696943283081,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000198830,0.0,0.0,0.7474163587276752,0.7160621147889358,0.7541641226181617,0.0,0.0,0.7301572652963492,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000118418,0.0,0.0,0.8092019970600421,0.7268338937025803,0.7844893932342529,0.0,0.0,0.7128682228235098,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000177733,0.0,0.0,0.8265210390090942,0.7692307692307693,0.7785864930886489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140524855026832
ENSG00000135486,0.0,0.0,0.7148890082652752,0.7018962043982285,0.7332101372572092,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.734813813979809
ENSG00000122566,0.0,0.0,0.7575605419965891,0.708312254685622,0.7591684598189133,0.0,0.0,0.7486179516865656,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000170144,0.0,0.0,0.773841550716987,0.6923076923076923,0.7600877193304209,0.0,0.0,0.7753985707576458,0.0,0.0,0.0,0.0,0.0,0.6989629543744601
ENSG00000197451,0.0,0.0,0.9570070505142212,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092199,0.0,0.0,0.7303537818101736,0.6923076923076923,0.6967456432489249,0.0,0.0,0.6995952404462374,0.0,0.0,0.0,0.0,0.0,0.7049808410497812
ENSG00000138668,0.0,0.0,0.7702941619432889,0.6997970434335562,0.7616011454508855,0.0,0.0,0.8146551113862258,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
ENSG00000152795,0.0,0.0,0.8250719033754789,0.7692307692307693,0.7916990839518033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78995058628229
ENSG00000169813,0.0,0.0,0.8709065547356238,0.7692307692307693,0.7965486829097455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815019763433017
ENSG00000126945,0.0,0.0,0.9259558365895197,0.8507711520561805,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096746,0.0,0.0,0.8191109024561368,0.7692307692307693,0.7884115301645719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800979733467102
