obo_id,label,level
UBERON:0002202,submucosa of trachea,descendant
UBERON:0001957,submucosa of bronchus,descendant
UBERON:0013479,lung endothelium,descendant
UBERON:0004495,skeletal muscle tissue of diaphragm,descendant
UBERON:0003384,skeletal muscle tissue of pharynx,descendant
UBERON:0004297,respiratory system blood vessel smooth muscle,descendant
UBERON:0004296,respiratory system lymphatic vessel smooth muscle,descendant
UBERON:0004233,lower respiratory tract smooth muscle,descendant
UBERON:0012100,appendicocostalis muscle,descendant
UBERON:0010937,salpingopharyngeus muscle,descendant
UBERON:0010936,thyropharyngeus muscle,descendant
UBERON:0010928,cricopharyngeus muscle,descendant
UBERON:0010234,palatopharyngeus muscle,descendant
UBERON:0008804,stylopharyngeus muscle,descendant
UBERON:0001568,muscle of larynx,descendant
UBERON:0003617,trachea elastic tissue,descendant
UBERON:0003616,bronchus elastic tissue,descendant
UBERON:0003615,lung elastic tissue,descendant
UBERON:0011345,pharyngeal raphe,descendant
UBERON:0006670,central tendon of diaphragm,descendant
UBERON:0003583,larynx connective tissue,descendant
UBERON:0003582,nasopharynx connective tissue,descendant
UBERON:0003580,lower respiratory tract connective tissue,descendant
UBERON:0016405,pulmonary capillary,descendant
UBERON:8600094,intra-acinar arteriole,descendant
UBERON:8600024,pulmonary venule,descendant
UBERON:0018227,pulmonary lymphatic vessel,descendant
UBERON:0012416,respiratory system arterial smooth muscle,descendant
UBERON:0004368,Reichert's cartilage,descendant
UBERON:0003603,lower respiratory tract cartilage,descendant
UBERON:0001739,laryngeal cartilage,descendant
UBERON:0011150,pharyngeal arch derived gill,descendant
UBERON:0009120,gill filament,descendant
UBERON:0008892,internal gill,descendant
UBERON:0008891,external gill,descendant
UBERON:0000206,pharyngeal gill,descendant
UBERON:0000205,papula,descendant
UBERON:8600081,percardiacophrenic artery,descendant
UBERON:8600060,subsegmental pulmonary artery,descendant
UBERON:2005019,efferent lamellar arteriole,descendant
UBERON:2005018,efferent filamental artery,descendant
UBERON:2005015,afferent lamellar arteriole,descendant
UBERON:2005014,recurrent branch afferent branchial artery,descendant
UBERON:2005013,concurrent branch afferent branchial artery,descendant
UBERON:2005012,afferent filamental artery,descendant
UBERON:2001857,hyoidean artery,descendant
UBERON:2000716,afferent portion of pharyngeal arch artery,descendant
UBERON:2000666,filamental artery,descendant
UBERON:2000202,efferent portion of pharyngeal arch artery,descendant
UBERON:0004363,pharyngeal arch artery,descendant
UBERON:0003493,trachea reticular lamina,descendant
UBERON:0003492,bronchus reticular lamina,descendant
UBERON:0003518,main bronchus blood vessel,descendant
UBERON:0003512,lung blood vessel,descendant
UBERON:0003505,trachea blood vessel,descendant
UBERON:0011985,infraorbital sinus,descendant
UBERON:0002453,ethmoid sinus,descendant
UBERON:0001764,maxillary sinus,descendant
UBERON:0001724,sphenoidal sinus,descendant
UBERON:0001760,frontal sinus,descendant
UBERON:2002116,epibranchial organ,descendant
UBERON:2002057,gill opening,descendant
UBERON:2001990,epibranchial arborescent organ,descendant
UBERON:2001467,pharyngeal mesoderm,descendant
UBERON:0034937,pharyngeal bar,descendant
UBERON:0016545,pharyngeal ectoderm,descendant
UBERON:0011289,pharyngobasilar fascia,descendant
UBERON:0010060,pharyngeal opening of pharyngotympanic tube,descendant
UBERON:0009867,Hatschek's diverticulum,descendant
UBERON:0009119,branchial basket,descendant
UBERON:0008815,pharyngeal slit,descendant
UBERON:0007689,thyroid diverticulum,descendant
UBERON:0007303,pharyngeal vasculature,descendant
UBERON:0009116,thymoid,descendant
UBERON:0006685,pharyngeal tubercle,descendant
UBERON:0003091,thyroid primordium,descendant
UBERON:0001735,tonsillar ring,descendant
UBERON:0001729,oropharynx,descendant
UBERON:0001728,nasopharynx,descendant
UBERON:0001051,hypopharynx,descendant
UBERON:0000929,pharyngeal branch of vagus nerve,descendant
UBERON:0002401,visceral pleura,descendant
UBERON:0002400,parietal pleura,descendant
UBERON:0012121,respiratory velum,descendant
UBERON:0002048,lung,descendant
UBERON:0001737,larynx,descendant
UBERON:0000117,respiratory tube,descendant
UBERON:0000072,proximo-distal subdivision of respiratory tract,descendant
UBERON:0035831,costal diaphragm,descendant
UBERON:0035468,costodiaphragmatic recess,descendant
UBERON:0016458,esophageal hiatus,descendant
UBERON:0015214,arcuate ligament,descendant
UBERON:0014765,crus of diaphragm,descendant
UBERON:0007145,dome of diaphragm,descendant
UBERON:8410043,bronchus submucosal gland,descendant
UBERON:0005203,trachea gland,descendant
UBERON:0035077,lateral nasal gland,descendant
UBERON:0013233,supraorbital gland,descendant
UBERON:0002232,olfactory gland,descendant
UBERON:0008310,nasopharyngeal gland,descendant
UBERON:0005562,thymus primordium,descendant
UBERON:0003410,oropharyngeal gland,descendant
UBERON:0009067,abdominal air sac,descendant
UBERON:0009066,posterior thoracic air sac,descendant
UBERON:0009065,anterior thoracic air sac,descendant
UBERON:0009064,cervical air sac,descendant
UBERON:0009063,interclavicular air sac,descendant
UBERON:6005043,insect trachea,descendant
UBERON:0006832,lumen of open tracheal system trachea,descendant
UBERON:0004816,larynx epithelium,descendant
UBERON:0004815,lower respiratory tract epithelium,descendant
UBERON:0004814,upper respiratory tract epithelium,descendant
UBERON:0002051,epithelium of bronchiole,descendant
UBERON:0013696,tonsil epithelium,descendant
UBERON:0009695,epithelium of laryngopharynx,descendant
UBERON:0001952,epithelium of oropharynx,descendant
UBERON:0001951,epithelium of nasopharynx,descendant
UBERON:0004800,bronchus basal lamina,descendant
UBERON:8600002,mucosa of lobular bronchiole,descendant
UBERON:0005041,mucosa of respiratory bronchiole,descendant
UBERON:0005040,mucosa of terminal bronchiole,descendant
UBERON:0005386,olfactory segment of nasal mucosa,descendant
UBERON:0005384,nasal cavity epithelium,descendant
UBERON:0005047,mucosa of vocal fold,descendant
UBERON:0005036,mucosa of main bronchus,descendant
UBERON:0005038,mucosa of segmental bronchus,descendant
UBERON:0005037,mucosa of lobar bronchus,descendant
UBERON:0002338,lamina propria of bronchus,descendant
UBERON:0034721,pharyngeal taste bud,descendant
UBERON:0005023,mucosa of oropharynx,descendant
UBERON:0005022,mucosa of nasopharynx,descendant
UBERON:0004987,mucosa of laryngopharynx,descendant
UBERON:0004925,submucosa of laryngopharynx,descendant
UBERON:0004951,submucosa of segmental bronchus,descendant
UBERON:0004950,submucosa of lobar bronchus,descendant
UBERON:0004949,submucosa of main bronchus,descendant
UBERON:0004895,alveolar smooth muscle,descendant
UBERON:0004515,smooth muscle tissue of bronchiole,descendant
UBERON:0004242,bronchus smooth muscle,descendant
UBERON:0003387,smooth muscle of trachea,descendant
UBERON:0018103,posterior fascicle of palatopharyngeus,descendant
UBERON:0011025,aryepiglotticus muscle,descendant
UBERON:0010927,thyroepiglotticus muscle,descendant
UBERON:0011312,hyoepiglottic muscle,descendant
UBERON:0006328,laryngeal intrinsic muscle,descendant
UBERON:0006327,laryngeal extrinsic muscle,descendant
UBERON:0011157,cuneiform cartilage,descendant
UBERON:0006326,base of arytenoid,descendant
UBERON:0006494,apex of arytenoid,descendant
UBERON:0001741,corniculate cartilage,descendant
UBERON:0003592,bronchus connective tissue,descendant
UBERON:0003571,trachea connective tissue,descendant
UBERON:0000114,lung connective tissue,descendant
UBERON:8600067,bronchial venule,descendant
UBERON:8600061,intra-acinar venule,descendant
UBERON:0003604,trachea cartilage,descendant
UBERON:0001956,cartilage of bronchus,descendant
UBERON:0002375,cricoid cartilage,descendant
UBERON:0001740,arytenoid cartilage,descendant
UBERON:0001738,thyroid cartilage,descendant
UBERON:0001742,epiglottic cartilage,descendant
UBERON:2000319,branchiostegal membrane,descendant
UBERON:2000211,gill lamella,descendant
UBERON:0003123,pharyngeal arch artery 6,descendant
UBERON:0003122,pharyngeal arch artery 5,descendant
UBERON:0003121,pharyngeal arch artery 4,descendant
UBERON:0003120,pharyngeal arch artery 3,descendant
UBERON:0003119,pharyngeal arch artery 2,descendant
UBERON:0003118,pharyngeal arch artery 1,descendant
UBERON:8920019,left superior pulmonary vein,descendant
UBERON:8920018,right superior pulmonary vein,descendant
UBERON:8920017,left inferior pulmonary vein,descendant
UBERON:8920016,right inferior pulmonary vein,descendant
UBERON:8920015,right bronchial vein,descendant
UBERON:8920014,left bronchial vein,descendant
UBERON:8600077,pulmonary arteriole,descendant
UBERON:8600052,subsegmental pulmonary vein,descendant
UBERON:8600051,segmental pulmonary vein,descendant
UBERON:0013074,cornual diverticulum,descendant
UBERON:0005879,pharyngeal cleft,descendant
UBERON:0009869,Hatschek's right diverticulum,descendant
UBERON:0009868,Hatschek's left diverticulum,descendant
UBERON:0003261,thyroid primordium endoderm,descendant
UBERON:0001761,future foramen cecum,descendant
UBERON:0002372,tonsil,descendant
UBERON:0035286,lateral wall of oropharynx,descendant
UBERON:0035240,posterior wall of oropharynx,descendant
UBERON:0035120,fauces,descendant
UBERON:0009959,lumen of oropharynx,descendant
UBERON:0035401,posterior wall of nasopharynx,descendant
UBERON:0035383,lateral wall of nasopharynx,descendant
UBERON:0035270,roof of nasopharynx,descendant
UBERON:0012330,nasal-associated lymphoid tissue,descendant
UBERON:0010061,lumen of nasopharynx,descendant
UBERON:0001732,pharyngeal tonsil,descendant
UBERON:0035313,posterior wall of laryngopharynx,descendant
UBERON:0010384,lumen of laryngopharynx,descendant
UBERON:0000388,epiglottis,descendant
UBERON:0035431,mediastinal pleura,descendant
UBERON:0013653,velar skeleton,descendant
UBERON:0035767,intrapulmonary bronchus,descendant
UBERON:0018226,pulmonary part of lymphatic system,descendant
UBERON:0011862,pulmonary collagen fibril,descendant
UBERON:0010368,pulmonary lobule,descendant
UBERON:0009072,ventrobronchus,descendant
UBERON:0009071,mesobronchus,descendant
UBERON:0009058,faveolus,descendant
UBERON:0008961,parabronchus,descendant
UBERON:0008946,lung parenchyma,descendant
UBERON:0009073,dorsobronchus,descendant
UBERON:0006524,alveolar system,descendant
UBERON:0004886,lung hilus,descendant
UBERON:0004883,lung mesenchyme,descendant
UBERON:0003948,blood-air barrier,descendant
UBERON:0002299,alveolus of lung,descendant
UBERON:0002186,bronchiole,descendant
UBERON:0002168,left lung,descendant
UBERON:0002167,right lung,descendant
UBERON:0002173,pulmonary alveolar duct,descendant
UBERON:0000115,lung epithelium,descendant
UBERON:0000102,lung vasculature,descendant
UBERON:0000101,lobe of lung,descendant
UBERON:3010613,laryngo-tracheal chamber,descendant
UBERON:0036263,supraglottic part of larynx,descendant
UBERON:0036068,subglottis,descendant
UBERON:0035453,laryngeal ventricle,descendant
UBERON:0014385,aryepiglottic fold,descendant
UBERON:0014372,fibroelastic membrane of larynx,descendant
UBERON:0010932,crico-arytenoid muscle,descendant
UBERON:0010221,laryngeal associated mesenchyme,descendant
UBERON:0010212,laryngeal apparatus,descendant
UBERON:0011311,hyoepiglottic ligament,descendant
UBERON:0008577,vocalis muscle,descendant
UBERON:0008576,thyro-arytenoid,descendant
UBERON:0004478,musculature of larynx,descendant
UBERON:0002486,glottis,descendant
UBERON:0001743,ligament of larynx,descendant
UBERON:0003126,trachea,descendant
UBERON:0002185,bronchus,descendant
UBERON:0002169,alveolar sac,descendant
UBERON:0001558,lower respiratory tract,descendant
UBERON:0001557,upper respiratory tract,descendant
UBERON:0015215,median arcuate ligament,descendant
UBERON:0007162,lateral arcuate ligament,descendant
UBERON:0007161,medial arcuate ligament,descendant
UBERON:0014767,left crus of diaphragm,descendant
UBERON:0014766,right crus of diaphragm,descendant
UBERON:0007167,right dome of diaphragm,descendant
UBERON:0007166,left dome of diaphragm,descendant
UBERON:8600010,bronchial submucosal gland ciliated duct,descendant
UBERON:8600011,tracheal submucosal gland ciliated duct,descendant
UBERON:0015785,acinus of olfactory gland,descendant
UBERON:0015784,duct of olfactory gland,descendant
UBERON:0008817,thymus primordium endoderm,descendant
UBERON:6003039,dorsal trunk of insect trachea,descendant
UBERON:0008397,tracheobronchial epithelium,descendant
UBERON:8600001,epithelium of lobular bronchiole,descendant
UBERON:0001958,terminal bronchiole epithelium,descendant
UBERON:0001955,epithelium of respiratory bronchiole,descendant
UBERON:0012181,tonsil crypt,descendant
UBERON:0001997,olfactory epithelium,descendant
UBERON:0009672,oronasal membrane,descendant
UBERON:0009671,nasal fin,descendant
UBERON:0005035,mucosa of left main bronchus,descendant
UBERON:0005034,mucosa of right main bronchus,descendant
UBERON:0004982,mucosa of epiglottis,descendant
UBERON:0004948,submucosa of left main bronchus,descendant
UBERON:0004947,submucosa of right main bronchus,descendant
UBERON:8600003,smooth muscle tissue of lobular bronchiole,descendant
UBERON:0004517,smooth muscle tissue of respiratory bronchiole,descendant
UBERON:0004516,smooth muscle tissue of terminal bronchiole,descendant
UBERON:0004241,main bronchus smooth muscle,descendant
UBERON:0006680,trachealis,descendant
UBERON:0010958,arytenoid muscle,descendant
UBERON:0001566,cricothyroid muscle,descendant
UBERON:0003591,lobar bronchus connective tissue,descendant
UBERON:0003590,main bronchus connective tissue,descendant
UBERON:0009644,trachea non-cartilage connective tissue,descendant
UBERON:8600022,pulmonary interlobular septum,descendant
UBERON:0009078,pessulus,descendant
UBERON:0006679,carina of trachea,descendant
UBERON:0001102,cartilage of main bronchus,descendant
UBERON:3000948,articular process,descendant
UBERON:3000678,esophageal process,descendant
UBERON:3000677,lateral process of cricoid cartilage,descendant
UBERON:3000676,bronchial process,descendant
UBERON:3000689,prominentia apicalis ventralis,descendant
UBERON:3000688,prominentia apicalis dorsalis,descendant
UBERON:0034680,laryngeal prominence,descendant
UBERON:0011623,horn of thyroid cartilage,descendant
UBERON:0013157,1st arch maxillary-mandibular cleft,descendant
UBERON:0005875,4th arch pharyngeal cleft,descendant
UBERON:0005874,3rd arch pharyngeal cleft,descendant
UBERON:0005873,2nd arch pharyngeal cleft,descendant
UBERON:0005872,1st arch pharyngeal cleft,descendant
UBERON:0036274,tonsillar pillar,descendant
UBERON:0035228,tonsillar fossa,descendant
UBERON:0013688,tonsil germinal center,descendant
UBERON:0010423,primary lymphoid nodule of tonsil,descendant
UBERON:0007250,lingual tonsil,descendant
UBERON:0005207,tonsil capsule,descendant
UBERON:0003949,tubal tonsil,descendant
UBERON:0002373,palatine tonsil,descendant
UBERON:8600009,subsegmental bronchus,descendant
UBERON:0002184,segmental bronchus,descendant
UBERON:0002183,lobar bronchus,descendant
UBERON:0010369,secondary pulmonary lobule,descendant
UBERON:0012086,lumen of parabronchus,descendant
UBERON:0008870,pulmonary alveolar parenchyma,descendant
UBERON:0007311,sputum,descendant
UBERON:0006526,right lung alveolar system,descendant
UBERON:0006525,left lung alveolar system,descendant
UBERON:0004893,interalveolar septum,descendant
UBERON:0004888,right lung hilus,descendant
UBERON:0004887,left lung hilus,descendant
UBERON:0009603,right lung associated mesenchyme,descendant
UBERON:0009602,left lung associated mesenchyme,descendant
UBERON:0004884,lobar bronchus mesenchyme,descendant
UBERON:8850000,lumen of pulmonary alveolus,descendant
UBERON:0035963,epithelial lining fluid,descendant
UBERON:0008873,alveolar pore,descendant
UBERON:0004894,alveolar wall,descendant
UBERON:0004861,right lung alveolus,descendant
UBERON:0004821,pulmonary alveolus epithelium,descendant
UBERON:0004862,left lung alveolus,descendant
UBERON:0002172,alveolar atrium,descendant
UBERON:0000116,lung saccule,descendant
UBERON:8600000,lobular bronchiole,descendant
UBERON:0012067,primary bronchiole,descendant
UBERON:0003539,left lung bronchiole,descendant
UBERON:0003538,right lung bronchiole,descendant
UBERON:0002187,terminal bronchiole,descendant
UBERON:0002188,respiratory bronchiole,descendant
UBERON:0009536,vascular element of left lung,descendant
UBERON:0008953,lower lobe of left lung,descendant
UBERON:0008952,upper lobe of left lung,descendant
UBERON:0008951,left lung lobe,descendant
UBERON:0005673,left lung endothelium,descendant
UBERON:0003543,left lung respiratory bronchiole,descendant
UBERON:0003541,left lung terminal bronchiole,descendant
UBERON:0003537,left lung alveolar duct,descendant
UBERON:0003405,lobar bronchus of left lung,descendant
UBERON:0003365,epithelium of left lung,descendant
UBERON:0009537,vascular element of right lung,descendant
UBERON:0006518,right lung lobe,descendant
UBERON:0005672,right lung endothelium,descendant
UBERON:0004901,right lung lobar bronchus mesenchyme,descendant
UBERON:0004890,right lung accessory lobe,descendant
UBERON:0003542,right lung respiratory bronchiole,descendant
UBERON:0003540,right lung terminal bronchiole,descendant
UBERON:0003536,right lung alveolar duct,descendant
UBERON:0003404,lobar bronchus of right lung,descendant
UBERON:0003364,epithelium of right lung,descendant
UBERON:0002171,lower lobe of right lung,descendant
UBERON:0002170,upper lobe of right lung,descendant
UBERON:0002174,middle lobe of right lung,descendant
UBERON:0010002,pulmonary neuroendocrine body,descendant
UBERON:0002341,epithelium of segmental bronchus,descendant
UBERON:0002339,epithelium of lobar bronchus,descendant
UBERON:0004889,lobar bronchus vasculature,descendant
UBERON:8600017,bronchopulmonary segment,descendant
UBERON:0008955,middle lobe of lung,descendant
UBERON:0008949,lower lobe of lung,descendant
UBERON:0008948,upper lobe of lung,descendant
UBERON:0008573,lateral crico-arytenoid,descendant
UBERON:0008572,posterior crico-arytenoid,descendant
UBERON:0010213,laryngeal pre-cartilage condensation,descendant
UBERON:0010215,arytenoid swellings,descendant
UBERON:8480036,posterior wall of the glottis,descendant
UBERON:0003706,laryngeal vocal fold,descendant
UBERON:0013171,cricothyroid ligament,descendant
UBERON:0006325,laryngeal intrinsic ligament,descendant
UBERON:0001730,extrinsic ligament of larynx,descendant
UBERON:0015247,bifurcation of trachea,descendant
UBERON:0009505,mesenchyme of trachea,descendant
UBERON:0007267,trachea pre-cartilage rings,descendant
UBERON:0009074,syrinx organ,descendant
UBERON:0006833,lumen of trachea,descendant
UBERON:0003279,endothelium of trachea,descendant
UBERON:0001901,epithelium of trachea,descendant
UBERON:0016481,bronchial lymph node,descendant
UBERON:0012088,lateroobronchus,descendant
UBERON:0012082,bronchial lumen,descendant
UBERON:0002182,main bronchus,descendant
UBERON:0002041,terminal bronchus,descendant
UBERON:0002031,epithelium of bronchus,descendant
UBERON:0001963,bronchial-associated lymphoid tissue,descendant
UBERON:8600123,lower airway ganglion,descendant
UBERON:0009778,pleural sac,descendant
UBERON:0007196,tracheobronchial tree,descendant
UBERON:0006257,laryngotracheal groove,descendant
UBERON:0000170,pair of lungs,descendant
UBERON:0015787,upper respiratory conduit,descendant
UBERON:8910024,airway hillock,descendant
UBERON:0015246,septal organ of Masera,descendant
UBERON:0008575,oblique arytenoid,descendant
UBERON:0008574,transverse arytenoid,descendant
UBERON:0001570,inferior pharyngeal constrictor,descendant
UBERON:0011625,inferior horn of thyroid cartilage,descendant
UBERON:0011624,superior horn of thyroid cartilage,descendant
UBERON:0012085,lumen of tertiary bronchus,descendant
UBERON:0005680,right lung accessory lobe segmental bronchus,descendant
UBERON:0005679,right lung caudal lobe segmental bronchus,descendant
UBERON:0005678,right lung cranial lobe segmental bronchus,descendant
UBERON:0012084,lumen of secondary bronchus,descendant
UBERON:0004892,lobar bronchus alveolar system,descendant
UBERON:0008874,pulmonary acinus,descendant
UBERON:0005315,alveolar secondary septum,descendant
UBERON:0005314,alveolar primary septum,descendant
UBERON:0012056,left lung upper lobe bronchiole,descendant
UBERON:0012055,left lung lower lobe bronchiole,descendant
UBERON:0012068,right lung middle lobe bronchiole,descendant
UBERON:0012059,right lung lower lobe bronchiole,descendant
UBERON:0005682,right lung accessory lobe bronchiole,descendant
UBERON:0005681,right lung upper lobe bronchiole,descendant
UBERON:0012066,lobar bronchus of left lung lower lobe,descendant
UBERON:0012065,lobar bronchus of left lung upper lobe,descendant
UBERON:0008954,lingula of left lung,descendant
UBERON:0015794,left lung lobar bronchus epithelium,descendant
UBERON:0005675,right lung caudal lobe endothelium,descendant
UBERON:0005674,right lung cranial lobe endothelium,descendant
UBERON:0005676,right lung accessory lobe endothelium,descendant
UBERON:0004900,right lung middle lobe lobar bronchus mesenchyme,descendant
UBERON:0004899,right lung cranial lobe lobar bronchus mesenchyme,descendant
UBERON:0004897,right lung accessory lobe lobar bronchus mesenchyme,descendant
UBERON:0008950,azygous lobe of lung,descendant
UBERON:0005655,right lung accessory lobe epithelium,descendant
UBERON:0004896,right lung accessory lobe lobar bronchus,descendant
UBERON:0015795,right lung lobar bronchus epitheium,descendant
UBERON:0012063,lobar bronchus of right lung middle lobe,descendant
UBERON:0005245,lobar bronchus of right lung caudal lobe,descendant
UBERON:0005244,lobar bronchus of right lung cranial lobe,descendant
UBERON:0005640,right lung caudal lobe epithelium,descendant
UBERON:0005639,right lung cranial lobe epithelium,descendant
UBERON:0010220,arytenoid pre-cartilage condensation,descendant
UBERON:0010219,thyroid pre-cartilage condensation,descendant
UBERON:0010214,cricoid pre-cartilage condensation,descendant
UBERON:0013169,vestibular ligament,descendant
UBERON:0013168,thyroepiglottic ligament,descendant
UBERON:0013170,cricoarytenoid ligament,descendant
UBERON:0013167,cricopharyngeal ligament,descendant
UBERON:0013172,cricotracheal ligament,descendant
UBERON:0009075,membrana tympaniformis,descendant
UBERON:0012083,lumen of primary bronchus,descendant
UBERON:0009504,mesenchyme of main bronchus,descendant
UBERON:0003280,endothelium of main bronchus,descendant
UBERON:0002178,left main bronchus,descendant
UBERON:0002177,right main bronchus,descendant
UBERON:0002340,epithelium of main bronchus,descendant
UBERON:0004818,terminal bronchus epithelium,descendant
UBERON:0002402,pleural cavity,descendant
UBERON:0015472,tracheobronchial lymph node,descendant
UBERON:0015788,olfactory apparatus chamber,descendant
UBERON:0009077,membrana tympaniformis medialis,descendant
UBERON:0009076,membrana tympaniformis lateralis,descendant
UBERON:0038900,inferior tracheobronchial lymph node,descendant
UBERON:0038897,superior tracheobronchial lymph node,descendant
UBERON:0001707,nasal cavity,descendant
UBERON:3010197,lateral recess,descendant
UBERON:3000089,cavum principale,descendant
UBERON:3000086,cavum internasale,descendant
UBERON:3000085,cavum inferius,descendant
UBERON:3000088,cavum praenasale,descendant
UBERON:3000087,cavum medius,descendant
UBERON:0004110,midnasal cavity,descendant
UBERON:0000402,nasal vestibule,descendant
UBERON:0000004,nose,root
UBERON:8600089,transverse nasal root vein,descendant
UBERON:2001428,olfactory rosette,descendant
UBERON:0019306,nose epithelium,descendant
UBERON:0015245,septal olfactory organ,descendant
UBERON:0015216,nasal meatus,descendant
UBERON:0011931,nasal hair,descendant
UBERON:0008522,nasal muscle,descendant
UBERON:0008340,nasal bridge,descendant
UBERON:0006813,nasal skeleton,descendant
UBERON:0006332,nasal capsule,descendant
UBERON:0006266,nasolacrimal groove,descendant
UBERON:0007827,external nose,descendant
UBERON:0005928,external naris,descendant
UBERON:0005870,olfactory pit,descendant
UBERON:0004101,nasolabial region,descendant
UBERON:0002255,vomeronasal organ,descendant
UBERON:0002109,pair of nares,descendant
UBERON:0001706,nasal septum,descendant
UBERON:0001681,nasal bone,descendant
UBERON:0001823,nasal cartilage,descendant
UBERON:0019307,epithelium of external nose,descendant
UBERON:0004692,external naris epithelium,descendant
UBERON:0003367,epithelium of vomeronasal organ,descendant
UBERON:0003356,epithelium of nasal septum,descendant
UBERON:0013208,Grueneberg ganglion,descendant
UBERON:0015223,dorsal nasal meatus,descendant
UBERON:0015220,inferior nasal meatus,descendant
UBERON:0015219,middle nasal meatus,descendant
UBERON:0015222,ventral nasal meatus,descendant
UBERON:0015221,common nasal meatus,descendant
UBERON:0007163,superior nasal meatus,descendant
UBERON:0010953,nasalis muscle,descendant
UBERON:0008589,depressor septi nasi,descendant
UBERON:0008588,procerus,descendant
UBERON:3010827,anterior prenasal cartilage,descendant
UBERON:3000644,processus lingularis of nasal skeleton,descendant
UBERON:3000601,tectum nasi,descendant
UBERON:3000586,superior prenasal cartilage,descendant
UBERON:3000569,solum nasi,descendant
UBERON:3000565,skeletal support for eminentia olfactoria,descendant
UBERON:3000454,postnasal wall,descendant
UBERON:3000448,posterior maxillary process,descendant
UBERON:3000441,planum triangulare,descendant
UBERON:3000434,planum antorbitale,descendant
UBERON:3000381,paranasal commissure,descendant
UBERON:3000329,oblique cartilage,descendant
UBERON:3000290,medial inferior prenasal cartilage,descendant
UBERON:3000264,lamina superior,descendant
UBERON:3000263,lamina precerebralis,descendant
UBERON:3000234,inferior prenasal cartilage,descendant
UBERON:3000118,crista supraorbitalis,descendant
UBERON:3000117,crista subnasalis,descendant
UBERON:3000113,crista intermedia,descendant
UBERON:3000079,cartilago retronarina,descendant
UBERON:3000069,cartilago infranarina,descendant
UBERON:3000068,cartilago ectochoanalis,descendant
