,act_CD4,act_CD8,act_unassigned,rest_CD4,rest_CD8,rest_unassigned
ENSG00000204592,1.0562918,0.9872898,0.96923923,0.94011813,0.9545742,0.80207276
ENSG00000136238,0.30988503,0.35256338,0.0,0.0,0.0,0.0
ENSG00000188612,1.0898913,1.0514724,0.8722039,0.9165768,1.0206099,0.7283468
ENSG00000185338,0.4675969,0.0,0.0,0.0,0.0,0.0
ENSG00000168653,0.7755661,0.7889696,0.0,0.0,0.0,0.0
ENSG00000124172,1.8290644,1.8848833,1.5621442,1.5760407,1.7405025,1.5196621
ENSG00000108107,2.845721,2.6897407,2.7501311,2.870513,2.6784167,2.8493674
ENSG00000162368,0.2857162,0.0,0.0,0.0,0.0,0.0
ENSG00000110955,0.47665232,0.45706987,0.0,0.0,0.0,0.0
ENSG00000161547,0.68020666,0.5869017,0.0,0.0,0.0,0.0
ENSG00000154518,0.6664039,0.7177797,0.0,0.0,0.0,0.0
ENSG00000125743,1.0186993,1.0369527,0.86476433,0.8739662,0.93719995,0.0
ENSG00000127540,1.0090188,1.0943296,0.9151195,0.91344106,1.0795304,0.8144079
ENSG00000170889,2.440555,2.136323,2.4449618,2.460116,2.1743977,2.3723922
ENSG00000139343,0.47368377,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,2.5462072,2.2066057,2.360155,2.529424,2.207896,2.4305158
ENSG00000110321,0.6048058,0.5019913,0.0,0.0,0.0,0.0
ENSG00000088205,0.2992782,0.0,0.0,0.0,0.0,0.0
ENSG00000134419,2.8490977,2.5250208,3.0302114,3.0595856,2.7250283,3.0148
ENSG00000147677,0.46564633,0.0,0.0,0.0,0.0,0.0
ENSG00000237550,1.3457522,1.0675433,1.4612652,1.395436,1.0935551,1.3539748
ENSG00000074800,1.558434,1.5755945,1.139674,0.9199579,0.99211764,0.0
ENSG00000198931,0.95282805,0.8814305,0.77735364,0.6617762,0.0,0.0
ENSG00000141522,0.59705824,0.694764,0.0,0.0,0.0,0.0
ENSG00000198712,2.3786578,2.7022622,2.3543735,2.5343723,2.9040155,2.6671464
ENSG00000070831,0.65655774,0.7377381,0.0,0.0,0.5634842,0.0
ENSG00000164096,0.0,0.2471221,0.0,0.0,0.0,0.0
ENSG00000126756,0.5317658,0.0,0.0,0.0,0.0,0.0
ENSG00000116824,0.8914308,1.0594113,0.0,0.68762153,1.0449455,0.0
ENSG00000213719,0.67392266,0.9450252,0.0,0.0,0.6856177,0.0
ENSG00000115738,0.0,0.5903527,0.0,0.0,0.0,0.0
ENSG00000140264,1.5226686,1.6415383,1.4741237,1.4726095,1.6999362,1.4983442
ENSG00000126264,0.0,0.39232382,0.0,0.0,0.0,0.0
ENSG00000233913,0.4972086,0.0,0.0,0.7533553,0.0,0.0
ENSG00000105372,3.337119,3.0970423,3.5270681,3.4521353,3.2605047,3.359682
ENSG00000163191,0.9790001,1.3312962,0.0,1.0899875,1.3568984,0.8838674
ENSG00000213741,3.2653506,3.0266387,3.3548737,3.3441167,3.136798,3.342155
ENSG00000108298,2.7542238,2.4706128,2.774969,2.8164804,2.52042,2.7447166
ENSG00000103275,0.41543388,0.32201242,0.0,0.0,0.0,0.0
ENSG00000116251,1.9024569,1.6102204,1.9204935,1.9379344,1.5560498,1.7969714
ENSG00000243449,0.0,0.40669075,0.0,0.0,0.0,0.0
ENSG00000089009,2.1799479,1.9162426,2.1209643,2.1264384,1.8668151,2.0614963
ENSG00000138495,0.68993694,0.8157975,0.0,0.0,0.0,0.0
ENSG00000105404,0.0,0.7751955,0.0,0.0,0.92356604,0.0
ENSG00000206503,2.302042,2.5254083,2.283542,2.1798568,2.4410095,2.1071267
ENSG00000110958,0.6913923,0.66197544,0.0,0.0,0.0,0.0
ENSG00000196154,0.0,0.91400945,0.0,1.5820162,1.9794494,1.0345465
ENSG00000111669,1.0534301,1.0866361,0.0,0.5606704,0.7849072,0.0
ENSG00000198840,1.9514289,2.363372,2.0339265,2.1855798,2.5773828,2.3420532
ENSG00000116288,0.7393279,0.842302,0.0,0.0,0.0,0.0
ENSG00000177954,3.7604842,3.4910257,4.0110493,4.007528,3.7677546,3.964809
ENSG00000113387,1.3800042,1.3910419,1.1789248,0.88693374,0.98189986,0.0
ENSG00000224631,0.43507358,0.0,0.0,0.48452097,0.0,0.0
ENSG00000154582,0.3461993,0.2471221,0.0,0.0,0.0,0.0
ENSG00000198804,2.4280937,2.7925575,2.434152,2.5452547,2.9565163,2.6671464
ENSG00000232112,1.540783,1.5985479,1.3921125,1.429598,1.5675449,1.4551587
ENSG00000101608,0.88460124,1.167009,0.9993884,1.0474927,1.1689489,0.92896837
ENSG00000131174,0.7975233,0.936923,0.0,0.0,0.0,0.0
ENSG00000168685,0.0,0.0,0.0,0.7389089,0.61055744,0.0
ENSG00000133872,0.7367376,0.7557177,0.936077,1.285239,1.0717229,1.1984587
ENSG00000147604,2.5199208,2.2075438,2.6112967,2.594414,2.2537336,2.4402745
ENSG00000130429,0.83045536,0.91400945,0.0,0.68913937,0.7651465,0.0
ENSG00000172531,0.536737,0.7267249,0.0,0.0,0.0,0.0
ENSG00000218175,0.8283553,0.75274473,0.8077048,0.91034985,0.7977201,0.8206224
ENSG00000139644,0.72478855,0.9146224,0.0,0.0,0.48140794,0.0
ENSG00000122026,3.1520524,2.8548448,3.3851616,3.3111994,3.010252,3.3070683
ENSG00000034510,2.569447,2.4368598,2.318799,2.3729467,2.2671733,2.2291317
ENSG00000186395,0.37531933,0.0,0.0,0.0,0.0,0.0
ENSG00000075415,0.6175156,0.5932074,0.0,0.0,0.0,0.0
ENSG00000152518,0.0,0.0,0.0,0.9768753,0.9525622,0.0
ENSG00000198034,2.5587213,2.2913141,2.7322364,2.7637763,2.496818,2.606545
ENSG00000174886,0.6401776,0.7365712,0.0,0.0,0.0,0.0
ENSG00000156508,3.555308,3.1694384,3.6191912,3.629899,3.2407556,3.4745843
ENSG00000100097,0.0,1.3530382,0.0,0.0,1.4316089,0.0
ENSG00000164919,0.9547181,1.029431,0.38347656,0.7272919,0.859089,0.0
ENSG00000228007,1.3810389,1.1433501,1.4541316,1.4106436,1.150877,1.3864043
ENSG00000069493,0.521529,0.4618581,0.0,0.0,0.73022735,0.0
ENSG00000229344,0.0,0.38629282,0.0,0.0,0.86488205,0.0
ENSG00000145741,1.4439361,1.3141184,1.2905358,1.4084721,1.2332131,1.2654749
ENSG00000119335,0.84384954,0.7964434,0.86663723,0.0,0.0,0.0
ENSG00000122406,2.1057985,1.8078231,2.036318,2.0212321,1.7140477,1.9292555
ENSG00000111832,0.4141543,0.0,0.0,0.0,0.0,0.0
ENSG00000143543,0.62129056,0.7109107,0.0,0.0,0.0,0.0
ENSG00000233927,2.745516,2.4690878,2.8343449,2.9068408,2.6693363,2.859771
ENSG00000177410,0.62796783,0.0,0.78635293,0.79693395,0.0,0.0
ENSG00000271503,0.0,1.9038811,0.0,0.0,2.6125894,0.0
ENSG00000173762,1.0507624,1.3312962,0.9291048,0.70440656,0.86769176,0.0
ENSG00000084207,0.74092495,0.86162645,0.0,0.0,0.0,0.0
ENSG00000111786,0.6008518,0.5524224,0.0,0.0,0.0,0.0
ENSG00000227615,1.0372975,0.8275751,0.97348744,1.1736791,0.975062,0.0
ENSG00000177600,3.1479201,2.9424632,3.1568496,3.282199,3.0912647,3.3183458
ENSG00000161016,2.4619868,2.2500932,2.440579,2.519271,2.1919763,2.4131408
ENSG00000131508,0.51286715,0.41754988,0.0,0.0,0.0,0.0
ENSG00000104904,1.6042966,1.6812925,1.3140876,1.3205988,1.5096519,1.4206868
ENSG00000138326,2.2378085,2.0506036,2.0554967,2.0494509,1.991502,1.9717362
ENSG00000169020,0.8874265,1.0250417,0.0,0.74824506,0.94389874,0.0
ENSG00000239713,0.0,0.30668262,0.0,0.0,0.0,0.0
ENSG00000095794,0.58022434,0.0,0.0,0.0,0.0,0.0
ENSG00000086598,0.4130856,0.6319974,0.0,0.0,0.0,0.0
ENSG00000189403,0.7562449,0.87063897,0.0,0.8269379,0.9860523,0.0
ENSG00000169442,0.0,0.90697944,0.0,1.708297,1.9798437,1.3691666
ENSG00000137154,3.12454,2.7767775,3.2638006,3.2127032,2.7958605,3.1051471
ENSG00000196230,1.1717969,1.309468,1.0222652,0.94375813,1.1009638,0.0
ENSG00000112695,1.1284112,1.2162921,0.867926,0.79762167,0.99400043,0.0
ENSG00000156127,0.602932,0.6439725,0.0,0.0,0.0,0.0
ENSG00000134308,0.6235196,0.60858977,0.0,0.0,0.0,0.0
ENSG00000241468,0.751875,0.8175027,0.0,0.0,0.0,0.0
ENSG00000254999,0.5421574,0.6622421,0.0,0.0,0.0,0.0
ENSG00000166136,0.71817416,0.79225147,0.0,0.0,0.0,0.0
ENSG00000135404,0.0,0.7787317,0.0,0.0,0.8321229,0.0
ENSG00000081320,0.0,0.5019913,0.0,0.0,0.0,0.0
ENSG00000175061,1.2347314,0.8945116,1.2906761,1.282656,0.9390041,1.2834386
ENSG00000105373,1.0144086,0.82593113,1.3029088,1.320353,1.0233648,1.1748116
ENSG00000105640,2.9960866,2.6278825,2.9459896,3.0845714,2.7097764,3.0096893
ENSG00000126457,0.4111408,0.0,0.0,0.0,0.0,0.0
ENSG00000129562,0.44055644,0.6285659,0.0,0.0,0.0,0.0
ENSG00000102096,0.27857336,0.0,0.0,0.0,0.0,0.0
ENSG00000114942,1.4613087,1.1491468,1.306885,1.3380992,1.008532,1.1226375
ENSG00000026025,0.878525,1.3775606,0.91053575,1.3281983,1.4741559,1.0318112
ENSG00000170515,0.6008518,0.5678122,0.0,0.0,0.0,0.0
ENSG00000132507,0.889527,0.81605536,0.0,0.0,0.0,0.0
ENSG00000156976,0.5749938,0.43603438,0.8225341,0.74473643,0.54837155,0.0
ENSG00000211751,0.0,0.0,0.0,0.75048774,0.8047688,0.0
ENSG00000197756,2.7622864,2.4801676,2.522234,2.5778263,2.3960977,2.5254858
ENSG00000226221,2.3038423,2.0058959,2.232326,2.1735454,1.8826637,2.2543676
ENSG00000099341,0.4010185,0.0,0.0,0.0,0.0,0.0
ENSG00000237973,0.0,0.0,0.0,0.0,0.56481606,0.0
ENSG00000099783,0.485226,0.49551243,0.0,0.0,0.0,0.0
ENSG00000089327,0.8185398,0.8168817,0.87780356,1.0132601,0.7214257,0.0
ENSG00000105374,0.0,1.3957154,0.0,0.0,0.8225415,0.0
ENSG00000240065,0.64688116,0.50996685,0.0,0.0,0.0,0.0
ENSG00000136490,0.5826715,0.6522203,0.569986,0.74593055,0.3871871,0.0
ENSG00000167088,0.4916485,0.0,0.0,0.0,0.0,0.0
ENSG00000174917,0.36101335,0.4266702,0.0,0.0,0.0,0.0
ENSG00000117450,0.75615704,0.81605536,0.0,0.0,0.0,0.0
ENSG00000115053,0.7210541,0.6341847,0.0,0.0,0.0,0.0
ENSG00000065518,0.42456695,0.46046156,0.0,0.0,0.0,0.0
ENSG00000172115,0.76075745,0.79012465,0.0,0.0,0.0,0.0
ENSG00000205581,0.70867693,0.6145867,0.0,0.0,0.0,0.0
ENSG00000110696,0.58035976,0.48166198,0.0,0.0,0.0,0.0
ENSG00000198786,1.0355762,1.3517916,0.0,0.8269379,1.2926393,0.0
ENSG00000241343,0.7432917,0.656951,0.86476433,0.70312095,0.0,0.0
ENSG00000136942,2.5588534,2.3040192,2.6362872,2.5071192,2.3260689,2.435381
ENSG00000136888,0.5842634,0.6695268,0.0,0.4441993,0.6127635,0.0
ENSG00000198242,2.7624748,2.543611,2.8325062,2.9139628,2.7147357,2.8997824
ENSG00000134248,0.4412227,0.47886944,0.0,0.0,0.0,0.0
ENSG00000106153,1.2444469,1.2517166,0.9413883,0.82704407,1.0067508,0.0
ENSG00000187109,0.96810347,0.7662294,0.8894779,1.0153953,0.7295704,1.0069125
ENSG00000232573,1.1357212,0.91849583,1.3696482,1.5001267,1.1368794,1.3391647
ENSG00000164405,0.7562449,0.7883934,0.0,0.0,0.0,0.0
ENSG00000163479,0.40827057,0.0,0.0,0.0,0.0,0.0
ENSG00000161970,2.7555711,2.4908414,2.8218787,2.8605614,2.6146805,2.8126607
ENSG00000099795,0.50996685,0.60486114,0.0,0.0,0.0,0.0
ENSG00000210082,1.7653728,1.9270463,1.6328422,1.7972792,2.0413575,2.0457158
ENSG00000110700,2.4680727,2.137483,2.5570803,2.568068,2.1711197,2.5068736
ENSG00000236552,0.6973524,0.0,0.0,0.85043836,0.0,0.0
ENSG00000198888,1.4510365,1.7962538,1.2131257,1.4564526,1.8972585,1.5987327
ENSG00000211459,0.51852804,0.74363106,0.0,0.0,0.6804183,0.0
ENSG00000070756,1.5155851,1.1951503,1.4562685,1.6790786,1.1452751,1.6308929
ENSG00000089248,0.23904434,0.0,0.0,0.0,0.0,0.0
ENSG00000235576,0.0,1.1680527,0.0,0.0,0.94956017,0.0
ENSG00000149273,2.8329625,2.5528538,3.0209837,2.995593,2.777916,2.9170775
ENSG00000136938,0.46930087,0.0,0.0,0.0,0.0,0.0
ENSG00000173113,0.7289977,0.7947806,0.0,0.0,0.0,0.0
ENSG00000104979,0.7525126,0.7489909,0.0,0.0,0.0,0.0
ENSG00000087088,0.32801214,0.38883516,0.0,0.0,0.0,0.0
ENSG00000234745,2.291119,2.4993923,2.0054731,2.167713,2.527349,2.2378583
ENSG00000196776,0.3966229,0.0,0.0,0.0,0.0,0.0
ENSG00000111640,1.9596078,2.2175138,1.6439611,1.8085107,2.1175346,1.5832175
ENSG00000109332,0.94277513,0.9625691,0.8283185,0.6373719,0.74380094,0.0
ENSG00000162645,0.33022374,0.0,0.0,0.0,0.0,0.0
ENSG00000092010,1.151527,1.0658939,0.9574733,0.8995562,1.0072359,0.80207276
ENSG00000189043,0.9981586,0.9805238,0.0,0.68247044,0.84285474,0.0
ENSG00000152082,0.7317776,0.751875,0.0,0.6948377,0.48948866,0.0
ENSG00000198258,1.0043333,1.1533376,0.97690463,0.83845925,1.0451207,0.8144079
ENSG00000162704,0.0,0.36256555,0.0,0.0,0.0,0.0
ENSG00000005022,0.45104262,0.0,0.0,0.0,0.0,0.0
ENSG00000221983,1.9778479,1.8562733,1.9367449,2.1011019,1.9386559,2.0614963
ENSG00000179271,0.6500737,0.7140159,0.0,0.0,0.0,0.0
ENSG00000168028,2.0794985,1.8644693,2.001717,2.0149698,1.7497503,1.8170458
ENSG00000145425,2.5635011,2.1485207,2.7625058,2.7018247,2.295758,2.5570812
ENSG00000173486,0.0,0.6280276,0.0,0.0,0.0,0.0
ENSG00000184007,0.6377418,0.83835,0.0,0.5415913,0.820518,0.0
ENSG00000196262,1.333706,1.3253151,0.9151195,1.0083699,1.0822659,0.8626696
ENSG00000100138,0.70296717,0.70645773,0.0,0.0,0.0,0.0
ENSG00000165732,0.7438009,0.62874556,0.0,0.0,0.0,0.0
ENSG00000125534,0.7529189,0.8432962,0.0,0.813587,0.9584811,0.0
ENSG00000169045,0.324797,0.0,0.8578243,0.0,0.0,0.0
ENSG00000168394,0.62281394,0.0,0.0,0.0,0.0,0.0
ENSG00000019582,0.77353215,0.66613376,0.80841434,0.0,0.0,0.0
ENSG00000227507,1.4456309,1.0153953,1.3795844,1.4842615,0.0,1.063521
ENSG00000102144,0.66317713,0.7776113,0.0,0.0,0.0,0.0
ENSG00000180817,0.45919943,0.0,0.0,0.0,0.0,0.0
ENSG00000136003,0.43900022,0.55775267,0.0,0.0,0.0,0.0
ENSG00000234883,0.44953084,0.0,0.0,0.0,0.0,0.0
ENSG00000187514,2.4824812,2.2858658,2.2480145,2.3824563,2.182657,2.2535472
ENSG00000188229,0.44683543,0.551049,0.0,0.0,0.0,0.0
ENSG00000087086,2.1687663,2.4167688,2.1709073,2.2529883,2.3726878,2.2487159
ENSG00000229659,0.8269379,0.70527,1.2188725,0.94785553,0.93719995,0.0
ENSG00000147168,0.46319926,0.80267024,0.0,0.0,0.0,0.0
ENSG00000158985,0.3592831,0.37603125,0.0,0.4311883,0.39058512,0.0
ENSG00000142507,0.44683543,0.4650321,0.0,0.0,0.0,0.0
ENSG00000111716,0.77123445,0.0,0.8455379,0.97085905,0.0,0.0
ENSG00000142541,3.2371864,2.8424535,3.508974,3.5189517,3.1230168,3.3989727
ENSG00000136810,1.3370965,1.3676723,0.0,0.0,0.0,0.0
ENSG00000100316,2.7833068,2.4558425,3.0164397,3.0313525,2.6035872,2.874871
ENSG00000135486,1.5466704,1.4009885,1.3985775,1.4144335,1.3429856,1.4625887
ENSG00000204264,0.512552,0.0,0.0,0.0,0.0,0.0
ENSG00000170906,0.46564633,0.5764926,0.0,0.0,0.0,0.0
ENSG00000127184,1.4479626,1.4174365,1.3960538,1.4332998,1.368686,1.4158176
ENSG00000150347,0.35263705,0.0,0.0,0.0,0.0,0.0
ENSG00000171314,0.5530657,0.66277605,0.0,0.0,0.0,0.0
ENSG00000167996,2.0278282,1.8759079,1.948113,2.1948993,2.0625792,2.2329378
ENSG00000129824,0.8629018,0.8088991,1.1718726,1.1432443,0.9903988,1.0649798
ENSG00000136156,0.43682882,0.73136735,0.7857493,0.97763324,1.0947175,0.978696
ENSG00000196683,1.1376178,1.0127687,1.333262,1.339571,1.1811988,1.3002791
ENSG00000131507,0.196847,0.0,0.0,0.0,0.0,0.0
ENSG00000177733,0.59523344,0.60513777,0.0,0.0,0.0,0.0
ENSG00000234851,0.807181,0.7475576,0.9570414,1.1163206,0.9796091,0.0
ENSG00000115091,0.6114034,0.5369967,0.0,0.0,0.0,0.0
ENSG00000205542,3.5472822,3.6851697,3.6686146,3.962134,4.2111025,4.049918
ENSG00000100387,0.6913923,0.82041365,0.0,0.0,0.0,0.0
ENSG00000280721,0.71793747,0.7597794,0.0,0.0,0.0,0.0
ENSG00000223551,0.52647173,0.6542081,0.0,1.3346887,1.5183004,1.2580245
ENSG00000147403,3.5092518,3.346916,3.6763313,3.7646546,3.4922683,3.6711583
ENSG00000185787,0.5504105,0.6657289,0.0,0.0,0.0,0.0
ENSG00000198918,3.1876,2.8471217,3.2595444,3.3030376,2.9280586,3.1944284
ENSG00000265241,0.68446404,0.783058,0.0,0.0,0.0,0.0
ENSG00000137193,0.0,0.41001278,0.0,0.0,0.0,0.0
ENSG00000106803,0.8254551,0.97115797,0.0,0.0,0.0,0.0
ENSG00000159199,0.38409024,0.0,0.0,0.0,0.0,0.0
ENSG00000118680,0.76895094,0.97657263,0.9174543,0.7063815,0.99905837,0.0
ENSG00000164032,0.8474655,0.87063897,0.83901197,0.0,0.0,0.0
ENSG00000111775,0.9110444,0.96966535,0.39181298,0.0,0.80063283,0.0
ENSG00000178464,0.29712397,0.0,0.0,0.50146395,0.0,0.0
ENSG00000158417,0.5909319,0.5034293,0.0,0.0,0.0,0.0
ENSG00000185201,0.0,0.5387348,0.0,0.6321801,0.7340009,0.0
ENSG00000182774,2.5746818,2.2983732,2.4564788,2.4138765,2.209306,2.4394336
ENSG00000183648,0.5525142,0.6087018,0.0,0.0,0.0,0.0
ENSG00000230979,0.75484073,0.3974191,0.0,0.96022856,0.533342,0.0
ENSG00000080822,0.0,0.7201532,0.0,0.0,0.7871486,0.0
ENSG00000140988,3.3655984,3.0378528,3.289136,3.316514,2.9346378,3.171453
ENSG00000204628,2.0528884,1.8217019,2.0681062,2.1262794,1.8262813,1.9657767
ENSG00000116649,0.45397443,0.0,0.0,0.0,0.0,0.0
ENSG00000182718,0.0,0.80829185,0.0,0.0,0.89488786,0.0
ENSG00000115268,2.7001019,2.4918346,2.8382397,2.8426473,2.628558,2.8076408
ENSG00000169564,0.6424657,0.7233834,0.0,0.0,0.0,0.0
ENSG00000163466,1.2646719,1.3887186,1.1422839,1.078309,1.2598779,1.0160542
ENSG00000142669,1.3980657,1.9973991,1.3236833,1.7701277,2.2420735,1.6485639
ENSG00000171858,2.3869233,2.159273,2.273231,2.37957,2.1726685,2.2596583
ENSG00000229117,3.5948482,3.4177685,3.7036119,3.7638392,3.6029623,3.7304788
ENSG00000132341,1.0449454,0.97065985,0.36564273,0.0,0.0,0.0
ENSG00000196843,0.5614759,0.0,0.0,0.0,0.0,0.0
ENSG00000156482,2.4860163,2.1953154,2.6044893,2.6527176,2.3692179,2.6214468
ENSG00000099901,0.67879975,0.0,0.0,0.0,0.0,0.0
ENSG00000101558,0.24381903,0.0,0.0,0.0,0.0,0.0
ENSG00000102879,0.89526445,1.0647973,0.8283185,0.7995936,0.9128297,0.0
ENSG00000147684,0.22168688,0.0,0.0,0.0,0.0,0.0
ENSG00000169714,0.57539266,0.42421848,0.0,0.0,0.0,0.0
ENSG00000198886,2.1256893,2.460549,2.0337849,2.1795835,2.6054091,2.2406049
ENSG00000196531,1.6310543,1.4427285,1.5535536,1.6416368,1.4075599,1.4551587
ENSG00000164924,0.36221513,0.5406161,0.0,0.0,0.0,0.0
ENSG00000198851,0.48291373,0.7347452,0.0,0.55930305,0.8234534,0.0
ENSG00000169567,1.3600048,1.2951745,1.1604164,1.3526225,1.1904591,1.290675
ENSG00000083845,2.3020244,2.0003648,2.2582023,2.2956405,1.9627969,2.192028
ENSG00000130332,0.5664559,0.46236807,0.0,0.0,0.0,0.0
ENSG00000133112,2.6426828,2.4615757,2.6221082,2.802412,2.5327175,2.677392
ENSG00000128272,0.2595857,0.3159937,0.0,0.0,0.0,0.0
ENSG00000167526,3.354705,2.9974473,3.5505326,3.5455585,3.1605167,3.4701498
ENSG00000124831,0.550684,0.7215851,0.0,0.0,0.0,0.0
ENSG00000123144,0.6836082,0.75170124,0.0,0.65642697,0.71612805,0.0
ENSG00000107223,0.9242825,0.99604833,0.87044847,0.7799492,0.90504754,0.0
ENSG00000167468,0.7745477,0.8553091,0.78569007,0.63522315,0.6489847,0.0
ENSG00000135390,0.9267092,0.94446164,0.895042,0.7958567,0.89841604,0.0
ENSG00000197747,0.7580078,1.361522,0.0,1.2315727,1.6260655,1.2459967
ENSG00000118816,0.6639808,0.5378643,0.0,0.795172,0.0,0.0
ENSG00000144713,3.1458375,2.849867,3.3261318,3.266479,2.897644,3.2079215
ENSG00000179262,0.3238945,0.32436067,0.0,0.0,0.0,0.0
ENSG00000143977,1.038506,1.0701203,0.0,0.48882776,0.65847707,0.0
ENSG00000242299,1.3170439,0.9826658,1.3790879,1.3175329,1.017458,1.3640592
ENSG00000205352,0.36124533,0.0,0.0,0.0,0.0,0.0
ENSG00000142227,1.0749426,1.4105289,0.83265615,1.2514559,1.4963698,1.1230477
ENSG00000137970,0.6836082,0.0,0.8722039,1.0504966,0.8395535,1.2236927
ENSG00000113558,0.7617381,0.8284263,0.16805199,0.74867594,0.7846221,0.0
ENSG00000174444,1.8679454,1.5345579,1.9652635,1.8549724,1.4389396,1.7600943
ENSG00000269893,0.4972086,0.0,0.0,0.0,0.0,0.0
ENSG00000114391,1.9643586,1.7463994,1.9277819,1.8768561,1.676008,1.6381997
ENSG00000203875,1.179366,1.0568302,1.3953862,1.0932648,0.92169106,0.8442929
ENSG00000102317,0.64460254,0.50373316,0.0,0.0,0.0,0.0
ENSG00000245532,0.63430667,0.92612374,1.007628,1.4117895,1.2357038,1.4625887
ENSG00000173812,2.2561605,2.397007,2.023066,1.9040593,1.9753122,1.902457
ENSG00000175390,0.3939306,0.0,0.0,0.64917654,0.0,0.0
ENSG00000051523,0.9470035,1.4384003,1.0644953,1.3524146,1.8747652,1.3182182
ENSG00000156467,0.8932599,0.9586263,1.1093763,1.1353017,1.141433,1.2652072
ENSG00000175550,0.50564045,0.5972198,0.0,0.0,0.0,0.0
ENSG00000197958,2.6730256,2.390313,2.487908,2.5717826,2.2341805,2.384671
ENSG00000105193,2.5798624,2.3239763,2.5176115,2.7288814,2.393846,2.6781852
ENSG00000143774,0.7468716,0.89753103,0.0,0.0,0.8820384,0.0
ENSG00000123349,1.3602574,1.3002791,1.5070866,1.5589409,1.4230194,1.6279922
ENSG00000162244,2.3033774,1.9835337,2.0753405,2.2945747,1.9633932,2.1610422
ENSG00000172428,0.46487072,0.59342,0.0,0.0,0.0,0.0
ENSG00000133639,1.1041164,1.2036991,1.6236893,1.3838799,1.5778275,1.5636665
ENSG00000148908,0.29464132,0.0,0.0,0.0,0.0,0.0
ENSG00000122545,0.30768666,0.6664039,0.0,0.0,0.6931474,0.0
ENSG00000234741,0.97730815,0.74230367,1.4378688,1.3380992,0.96654695,1.1734529
ENSG00000131469,2.3318913,2.1044116,2.3336606,2.3295214,2.0964727,2.1446073
ENSG00000089157,2.408005,2.1960785,2.472602,2.3679833,2.1199484,2.1850946
ENSG00000041357,0.38347805,0.0,0.0,0.0,0.0,0.0
ENSG00000077984,0.0,0.9529921,0.0,0.0,0.577549,0.0
ENSG00000182866,0.30909222,0.4934634,0.0,0.61670876,0.6940284,0.0
