,Adipocytes,Arterial SMC,Arterial endothelial cells,Atria-enriched endothelial cells,Atria-enriched pericytes,Atrial cardiomyocytes,Basic SMC,CMC-like endothelial cells,CMC-like pericytes,Capillary endothelial cells,Cytoplasmic cardiomyocytes,Fibroblast-like endothelial cells,Fibroblasts,Immune-related endothelial cells,Lymphatic endothelial cells,Lymphoid,MT-high fibroblasts,Mast cells,Mesothelial cells,Myeloid,NK cells,Neuronal cells,Stromal pericytes,Venous endothelial cells,Ventricle-enriched pericytes,Ventricular cardiomyocytes
ENSG00000164035,0.0,0.0,0.8,0.8663639950752259,0.0,0.0,0.0,0.8141649627685547,0.0,0.8052575826644898,0.0,0.8057070255279541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8287875008583069,0.0,0.0
ENSG00000134531,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775547337532043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.9716459321975708,0.0,0.0,0.0,0.0,0.0
ENSG00000106991,0.0,0.0,0.7775249671936035,0.7687470436096191,0.0,0.0,0.0,0.7671890234947205,0.0,0.7547138690948486,0.0,0.7421879959106445,0.0,0.7396834635734558,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.7222055006027222,0.0,0.0
ENSG00000074800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116016,0.0,0.0,0.8395686221122741,0.0,0.0,0.0,0.0,0.7823905038833618,0.0,0.788390212059021,0.0,0.76,0.0,0.7818974781036377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7702492141723633,0.7661629581451416,0.0,0.0
ENSG00000079819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.9249404072761536,0.0,0.0,0.0,0.0,0.0,0.0,0.9410789608955383,0.0,0.0,0.0,0.0
ENSG00000129595,0.0,0.0,0.0,0.9755136275291443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000143819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151491,0.7610498571395874,0.0,0.0,0.0,0.8392583394050598,0.0,0.7932039761543274,0.0,0.8219416689872742,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127383589744568,0.0,0.8417998266220093,0.0
ENSG00000178568,0.0,0.0,0.0,0.0,0.0,0.951066083908081,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356869077682495
ENSG00000082805,0.8,0.0,0.0,0.0,0.0,0.8336476993560791,0.0,0.0,0.8361267042160034,0.0,0.0,0.845517234802246,0.0,0.0,0.0,0.0,0.0,0.0,0.8031135725975037,0.0,0.0,0.0,0.0,0.0,0.0,0.8269179105758667
ENSG00000125991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149564,0.0,0.0,0.9685871052742004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196482,0.0,0.0,0.0,0.0,0.0,0.9468930339813233,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554219555854797
ENSG00000157557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000139083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166979,0.0,0.0,0.0,0.8567276716232299,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.8671744465827942,0.0,0.0,0.0,0.0,0.0,0.0,0.8617482590675354,0.0,0.0,0.0,0.0,0.842892723083496,0.0,0.0
ENSG00000196405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131558,0.7746006298065186,0.0,0.0,0.7953956103324891,0.0,0.0,0.0,0.0,0.7663409042358399,0.0,0.0,0.8040607213973999,0.0,0.0,0.7979358553886413,0.0,0.0,0.0,0.7789973974227905,0.0,0.0,0.0,0.0,0.0,0.0,0.76
ENSG00000144036,0.72,0.0,0.0,0.728470332622528,0.0,0.8020711994171142,0.0,0.0,0.7588086128234863,0.0,0.0,0.7429107451438903,0.0,0.0,0.0,0.0,0.0,0.7655064010620117,0.7418732905387878,0.0,0.0,0.0,0.0,0.0,0.0,0.7977146363258362
ENSG00000182197,0.88,0.0,0.0,0.9103001546859741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204875993728637,0.0,0.0,0.0,0.0,0.0,0.0,0.9009051990509033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112319,0.0,0.0,0.0,0.0,0.0,0.9724964356422424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96
ENSG00000092820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185010,0.0,0.0,0.880666377544403,0.0,0.0,0.0,0.0,0.88,0.0,0.8884530997276306,0.0,0.0,0.0,0.8850855207443238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170323,0.84,0.0,0.8749375176429749,0.0,0.0,0.0,0.0,0.0,0.0,0.8597482323646546,0.0,0.0,0.0,0.8594223952293396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679464340209961,0.0,0.0,0.0
ENSG00000164687,0.0,0.0,0.8772511911392212,0.0,0.0,0.0,0.0,0.0,0.0,0.8846345567703247,0.0,0.0,0.0,0.8770454621315003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8631226348876954,0.84,0.0,0.0
ENSG00000185104,0.8480306458473206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448214817047119,0.0,0.0,0.84,0.0,0.0,0.8681831979751586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431810474395752
ENSG00000168309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000031003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000149806,0.0,0.0,0.8483050894737244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427137351036071,0.0,0.0,0.8741501474380493,0.0,0.0,0.0,0.8677128171920776,0.0,0.84,0.0,0.0,0.0
ENSG00000077942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9224562120437622,0.9437867689132691,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145743,0.8457632446289063,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.8594342732429504,0.0,0.0,0.8490271806716919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9041164565086365
ENSG00000183580,0.0,0.0,0.0,0.7269971990585327,0.0,0.68,0.0,0.7117023158073426,0.6872644233703613,0.0,0.0,0.7743438410758973,0.7801750946044922,0.0,0.7563663744926452,0.0,0.0,0.0,0.6830163502693176,0.0,0.0,0.0,0.0,0.0,0.0,0.6983471417427063
ENSG00000163833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000109670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000158869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137478,0.0,0.0,0.0,0.8773035788536072,0.0,0.0,0.0,0.0,0.8437944722175598,0.0,0.0,0.8741138124465943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574668908119202,0.0,0.0,0.0,0.0,0.0,0.84
ENSG00000151422,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884968388080597,0.0,0.0,0.0,0.0,0.0,0.944186406135559,0.892757215499878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114279,0.0,0.0,0.0,0.0,0.0,0.8855666399002076,0.0,0.0,0.8634786057472229,0.0,0.8614839434623718,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889180850982666
ENSG00000140285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189283,0.827653489112854,0.0,0.0,0.0,0.0,0.8598534631729126,0.0,0.0,0.818785548210144,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.807703640460968,0.0,0.0,0.0,0.0,0.0,0.0,0.8633435916900635
ENSG00000022267,0.0,0.9511812281608581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9432963275909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
ENSG00000115641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718783020973205
ENSG00000134775,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.9354465961456299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585584378242493
ENSG00000176971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981459538936615,0.0,0.0,0.0,0.0
ENSG00000118407,0.0,0.8413531279563904,0.0,0.0,0.0,0.89440358877182,0.0,0.0,0.8721708583831788,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896753597259521
ENSG00000168386,0.0,0.9650709009170533,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088832,0.0,0.0,0.9319235253334045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9480754661560059,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000096060,0.7928345870971679,0.0,0.0,0.684126148223877,0.0,0.0,0.0,0.0,0.6928916764259339,0.0,0.0,0.7941992664337159,0.7683547186851502,0.0,0.0,0.0,0.0,0.8041884565353393,0.6941887402534485,0.7829575085639954,0.0,0.0,0.0,0.0,0.0,0.68
ENSG00000105701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151702,0.0,0.0,0.0,0.9482769083976745,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306091856956482,0.0,0.0
ENSG00000196924,0.0,0.9866168665885925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0
ENSG00000185070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102755,0.0,0.0,0.7939427256584167,0.7611564230918885,0.0,0.0,0.0,0.8169816732406616,0.0,0.7963623809814453,0.0,0.76,0.0,0.8002118873596191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806502270698548,0.0,0.0
ENSG00000248905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000094963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115414,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974759931564331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604800844192505,0.0,0.0,0.0,0.0,0.0,0.0,0.96
ENSG00000075420,0.6838198280334473,0.0,0.0,0.660431625843048,0.0,0.640322105884552,0.0,0.0,0.6386147212982177,0.0,0.0,0.690641975402832,0.7043571972846985,0.0,0.6356636643409729,0.0,0.6,0.0,0.6896126627922058,0.0,0.0,0.6169671320915222,0.0,0.0,0.0,0.6260010123252868
ENSG00000052795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000170345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739750599861146,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000053254,0.8544352507591247,0.0,0.0,0.0,0.0,0.0,0.0,0.8660632300376893,0.0,0.0,0.0,0.8708619618415833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637079334259034,0.0,0.0,0.0,0.0,0.0,0.84
ENSG00000150907,0.9157601857185363,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886695237159729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8996605587005615,0.0,0.0,0.0,0.0
ENSG00000118689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611290717124938,0.0,0.0,0.0,0.0,0.0,0.0,0.9316110992431641,0.0,0.0,0.0,0.0,0.0,0.0,0.92
ENSG00000114861,0.5607696390151977,0.52,0.0,0.7149616312980652,0.0,0.5560627341270447,0.0,0.5201332974433899,0.5912907195091247,0.0,0.0,0.6486552667617798,0.0,0.0,0.6874346685409546,0.0,0.0,0.734621000289917,0.6052899098396302,0.6203412580490112,0.0,0.0,0.0,0.6386482381820678,0.0,0.5884452128410339
ENSG00000128573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172159,0.0,0.0,0.0,0.0,0.8894237160682679,0.0,0.0,0.0,0.8986516404151916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.913639771938324,0.0
ENSG00000151474,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9631896352767945,0.0,0.0,0.0,0.0
ENSG00000114541,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9391676139831543,0.0,0.0,0.0,0.0,0.9435830402374268,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000073910,0.0,0.8995207738876343,0.0,0.0,0.0,0.88,0.0,0.0,0.9127434039115906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102280044555664
ENSG00000075539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000163430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167996,0.0,0.0,0.7058629202842712,0.0,0.0,0.0,0.0,0.64,0.0,0.7115327930450439,0.0,0.0,0.0,0.7312124800682068,0.0,0.6567693328857422,0.8010939979553222,0.0,0.657703185081482,0.6495001292228699,0.7160676264762879,0.0,0.6990615963935852,0.0,0.0,0.0
ENSG00000087086,0.0,0.0,0.807366988658905,0.0,0.0,0.0,0.0,0.0,0.0,0.806469669342041,0.0,0.0,0.0,0.812284586429596,0.0,0.0,0.8726914000511169,0.0,0.0,0.0,0.8303838801383973,0.0,0.8,0.0,0.0,0.0
ENSG00000140718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000230590,0.40946536540985107,0.3554316806793213,0.0,0.4164885020256042,0.3920714712142944,0.3566500210762024,0.3342796802520752,0.32952739477157594,0.3910381889343262,0.0,0.0,0.45486194133758545,0.4647665882110596,0.0,0.3974568819999695,0.0,0.0,0.39308909893035887,0.3368506836891174,0.3292462134361267,0.0,0.3809648942947388,0.0,0.32,0.36231701135635375,0.349352867603302
ENSG00000165775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679714035987854,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000266964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.9625254249572754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000033327,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761250448226929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
