obo_id,label,level
UBERON:0003342,mucosa of anal canal,descendant
UBERON:8410047,appendix smooth muscle longitudinal layer,descendant
UBERON:8410046,appendix smooth muscle circular layer,descendant
UBERON:8410045,artery of appendix,descendant
UBERON:8410044,vein of appendix,descendant
UBERON:8410039,high endothelial venule of appendix,descendant
UBERON:8410030,lymphatic vessel of appendix,descendant
UBERON:8410029,lymphatic capillary of appendix,descendant
UBERON:8410028,arteriole of appendix,descendant
UBERON:8410020,venule of appendix,descendant
UBERON:8410012,submucous nerve plexus of appendix,descendant
UBERON:0036337,wall of appendix,descendant
UBERON:0013689,appendix lymphoid tissue,descendant
UBERON:0036362,wall of anal canal,descendant
UBERON:0035243,anal sinus,descendant
UBERON:0009882,anal column,descendant
UBERON:0007158,lumen of anal canal,descendant
UBERON:0001357,inferior rectal artery,descendant
UBERON:0016910,frenulum of lip,descendant
UBERON:0006689,frenulum of tongue,descendant
UBERON:0016919,lower vermilion,descendant
UBERON:0016918,upper vermilion,descendant
UBERON:0016485,supragingival dental plaque,descendant
UBERON:0016484,subgingival dental plaque,descendant
UBERON:0012106,baleen plate bristle,descendant
UBERON:0034995,jaw mesenchyme,descendant
UBERON:0012360,bone of jaw,descendant
UBERON:0009654,alveolar artery,descendant
UBERON:0001828,gingiva,descendant
UBERON:0001710,lower jaw region,descendant
UBERON:0001709,upper jaw region,descendant
UBERON:0001708,jaw skeleton,descendant
UBERON:0010059,hypoglossal cord,descendant
UBERON:0010057,hypopharyngeal eminence,descendant
UBERON:0010034,copula linguae,descendant
UBERON:0006260,lingual swellings,descendant
UBERON:0013641,external cheek pouch,descendant
UBERON:0013640,internal cheek pouch,descendant
UBERON:0012621,muscle of Aristotle's lantern,descendant
UBERON:0036294,mucosa of lip,descendant
UBERON:0035967,alveolar mucosa,descendant
UBERON:0006956,buccal mucosa,descendant
UBERON:0005020,mucosa of tongue,descendant
UBERON:0005019,mucosa of palate,descendant
UBERON:0003343,mucosa of oral region,descendant
UBERON:0011320,ligament of temporomandibular joint,descendant
UBERON:0011319,disk of temporomandibular joint,descendant
UBERON:0011318,capsule of temporomandibular joint,descendant
UBERON:2001935,oral disk,descendant
UBERON:0034719,lip taste bud,descendant
UBERON:0004833,lip skeletal muscle,descendant
UBERON:0001835,lower lip,descendant
UBERON:0001834,upper lip,descendant
UBERON:0001458,skin of lip,descendant
UBERON:0034670,palatal taste bud,descendant
UBERON:0014916,velar vocal fold,descendant
UBERON:0014780,palatine aponeurosis,descendant
UBERON:0011348,raphe of soft palate,descendant
UBERON:0005024,mucosa of soft palate,descendant
UBERON:0003682,palatal muscle,descendant
UBERON:0003417,mesenchyme of soft palate,descendant
UBERON:0003358,epithelium of soft palate,descendant
UBERON:0001734,palatine uvula,descendant
UBERON:0034934,Weber's gland,descendant
UBERON:0014790,lingual septum,descendant
UBERON:0013476,dermal layer of tongue,descendant
UBERON:0011877,margin of tongue,descendant
UBERON:0011876,body of tongue,descendant
UBERON:0014451,tongue taste bud,descendant
UBERON:0009471,dorsum of tongue,descendant
UBERON:0010032,anterior part of tongue,descendant
UBERON:0006916,non-keratinized epithelium of tongue,descendant
UBERON:0006688,sublingual caruncle,descendant
UBERON:0006330,anterior lingual gland,descendant
UBERON:0007367,surface of tongue,descendant
UBERON:0004650,tongue keratinized epithelium,descendant
UBERON:0003416,mesenchyme of tongue,descendant
UBERON:0001576,intrinsic muscle of tongue,descendant
UBERON:0001610,lingual artery,descendant
UBERON:0011346,palatine raphe,descendant
UBERON:0010426,oropharyngeal choana,descendant
UBERON:0009207,geschmacksstreifen,descendant
UBERON:0003216,hard palate,descendant
UBERON:0001575,extrinsic muscle of tongue,descendant
UBERON:0001574,palatoglossus muscle,descendant
UBERON:0018149,angle of oral opening,descendant
UBERON:0009672,oronasal membrane,descendant
UBERON:0008806,buccal funnel,descendant
UBERON:0006272,oronasal cavity,descendant
UBERON:0005867,mandibular prominence,descendant
UBERON:0010154,inner lining mucosa of the abomasum,descendant
UBERON:0013740,wall of crypt of Lieberkuhn,descendant
UBERON:0013739,base of crypt of Lieberkuhn,descendant
UBERON:0011596,future lower lip,descendant
UBERON:0006957,submandibular gland primordium epithelium,descendant
UBERON:0005710,lower jaw incisor epithelium,descendant
UBERON:0005654,lower jaw molar epithelium,descendant
UBERON:0011592,future upper lip,descendant
UBERON:0005709,upper jaw incisor epithelium,descendant
UBERON:0005659,primary palate epithelium,descendant
UBERON:0005658,secondary palatal shelf epithelium,descendant
UBERON:0005653,upper jaw molar epithelium,descendant
UBERON:0003368,epithelium of hard palate,descendant
UBERON:0035149,gingival epithelial attachment,descendant
UBERON:0013195,parakeratinized epithelium of gingiva,descendant
UBERON:0009847,prostate field,descendant
UBERON:0003820,prostate bud,descendant
UBERON:0035076,parotid gland myoepithelium,descendant
UBERON:0005879,pharyngeal cleft,descendant
UBERON:0008817,thymus primordium endoderm,descendant
UBERON:8700001,follicle associated epithelium,descendant
UBERON:8410004,small intestine arteriole,descendant
UBERON:8410001,small intestine venule,descendant
UBERON:0018410,lacteal,descendant
UBERON:0013475,gustatory gland,descendant
UBERON:0035053,interlobular duct of salivary gland,descendant
UBERON:0035049,excretory duct of salivary gland,descendant
UBERON:0014727,intercalated duct of salivary gland,descendant
UBERON:0017653,intermaxillary salivary gland,descendant
UBERON:0011850,acinus of salivary gland,descendant
UBERON:0012102,buccal salivary gland,descendant
UBERON:0001837,duct of salivary gland,descendant
UBERON:0001830,minor salivary gland,descendant
UBERON:0001829,major salivary gland,descendant
UBERON:0009971,principal gastric gland,descendant
UBERON:0003904,bursal plica,descendant
UBERON:0016505,Mullerian tubercle,descendant
UBERON:0013244,vaginal plate,descendant
UBERON:0013245,sinovaginal bulb,descendant
UBERON:0009844,urogenital sinus lumen,descendant
UBERON:0010153,rumen papilla,descendant
UBERON:0001247,falciform ligament,descendant
UBERON:0018103,posterior fascicle of palatopharyngeus,descendant
UBERON:0009869,Hatschek's right diverticulum,descendant
UBERON:0009868,Hatschek's left diverticulum,descendant
UBERON:2000666,filamental artery,descendant
UBERON:0004363,pharyngeal arch artery,descendant
UBERON:0003261,thyroid primordium endoderm,descendant
UBERON:0001761,future foramen cecum,descendant
UBERON:0005022,mucosa of nasopharynx,descendant
UBERON:0003582,nasopharynx connective tissue,descendant
UBERON:0004987,mucosa of laryngopharynx,descendant
UBERON:0000388,epiglottis,descendant
UBERON:0012272,minor duodenal papilla,descendant
UBERON:0012271,major duodenal papilla,descendant
UBERON:0004913,hepatopancreatic ampulla,descendant
UBERON:0010046,entire pharyngeal arch associated mesenchyme,descendant
UBERON:0006216,cervical sinus of His,descendant
UBERON:0002539,pharyngeal arch,descendant
UBERON:0036073,respiratory primordium mesenchyme,descendant
UBERON:0005597,lung primordium,descendant
UBERON:2001129,pharyngeal pouches 2-6,descendant
UBERON:0007127,pharyngeal pouch 6,descendant
UBERON:0007126,pharyngeal pouch 5,descendant
UBERON:0007125,pharyngeal pouch 4,descendant
UBERON:0007124,pharyngeal pouch 3,descendant
UBERON:0007123,pharyngeal pouch 2,descendant
UBERON:0007122,pharyngeal pouch 1,descendant
UBERON:8410005,transitional glandular epithelium of anorectum,descendant
UBERON:8410049,serosal nerve fiber of appendix,descendant
UBERON:0016913,frenulum of lower lip,descendant
UBERON:0016912,frenulum of upper lip,descendant
UBERON:0003324,mesenchyme of lower jaw,descendant
UBERON:0003323,mesenchyme of upper jaw,descendant
UBERON:3000645,corpus,descendant
UBERON:0011597,bone of upper jaw,descendant
UBERON:0004768,bone of lower jaw,descendant
UBERON:0014693,inferior alveolar artery,descendant
UBERON:0012376,retromolar triangle,descendant
UBERON:0011602,gingiva of lower jaw,descendant
UBERON:0011601,gingiva of upper jaw,descendant
UBERON:7500053,lower fourth secondary premolar tooth,descendant
UBERON:3010144,odontoids,descendant
UBERON:2001805,articular bone,descendant
UBERON:2000422,retroarticular,descendant
UBERON:0035117,diastema between lower central incisors,descendant
UBERON:0018623,lower secondary incisor tooth,descendant
UBERON:0018622,lower canine tooth,descendant
UBERON:0018617,primary lower tooth,descendant
UBERON:0018614,permanent lower tooth,descendant
UBERON:0018602,lower lateral incisor tooth,descendant
UBERON:0018601,lower central incisor tooth,descendant
UBERON:0018600,lower second primary molar tooth,descendant
UBERON:0018598,lower primary canine tooth,descendant
UBERON:0018589,lower first primary molar tooth,descendant
UBERON:0018580,lower third secondary molar tooth,descendant
UBERON:0018579,lower second secondary molar tooth,descendant
UBERON:0018578,lower first secondary molar tooth,descendant
UBERON:0018574,lower second secondary premolar tooth,descendant
UBERON:0018573,lower first secondary premolar tooth,descendant
UBERON:0018562,lower secondary canine tooth,descendant
UBERON:0018285,lower premolar 2,descendant
UBERON:0018284,lower premolar 1,descendant
UBERON:0018282,lower molar 3,descendant
UBERON:0018281,lower deciduous premolar 5,descendant
UBERON:0017748,lower primary incisor tooth,descendant
UBERON:0017612,cingulum of lower jaw molar,descendant
UBERON:0017299,cingulum of lower incisor tooth,descendant
UBERON:0017272,lower primary premolar tooth,descendant
UBERON:0016943,lower premolar tooth,descendant
UBERON:0016453,lower secondary premolar tooth,descendant
UBERON:0016624,lunge feeding vibrissa,descendant
UBERON:0013621,lower secondary molar tooth,descendant
UBERON:0013620,lower primary molar tooth,descendant
UBERON:0013612,lower jaw cingulum,descendant
UBERON:0011636,surangular bone,descendant
UBERON:0011079,angular bone,descendant
UBERON:0010013,lower beak,descendant
UBERON:0008199,chin,descendant
UBERON:0006669,alveolar canal,descendant
UBERON:0006606,mandibular symphysis,descendant
UBERON:0006298,submandibular gland primordium,descendant
UBERON:0003667,lower jaw molar,descendant
UBERON:0003451,lower jaw incisor,descendant
UBERON:0003268,tooth of lower jaw,descendant
UBERON:0003278,skeleton of lower jaw,descendant
UBERON:0001831,parotid gland,descendant
UBERON:0001736,submandibular gland,descendant
UBERON:7500057,upper fourth secondary molar tooth,descendant
UBERON:4300133,upper jaw symphyseal region,descendant
UBERON:4300017,rostrodermethmoid,descendant
UBERON:3000597,symphysis maxillaris,descendant
UBERON:3000547,rostral process,descendant
UBERON:3000295,median symphysis,descendant
UBERON:2002092,rostral cartilage,descendant
UBERON:2001632,ectopterygoid tooth,descendant
UBERON:2001406,kinethmoid bone,descendant
UBERON:0035116,diastema between upper central incisors,descendant
UBERON:0034909,intermaxillary suture,descendant
UBERON:0019253,upper secondary incisor tooth,descendant
UBERON:0018648,upper premolar 4,descendant
UBERON:0018621,upper canine tooth,descendant
UBERON:0018616,primary upper tooth,descendant
UBERON:0018613,secondary upper tooth,descendant
UBERON:0018604,upper lateral incisor tooth,descendant
UBERON:0018603,upper central incisor tooth,descendant
UBERON:0018599,upper second primary molar tooth,descendant
UBERON:0018597,upper primary canine tooth,descendant
UBERON:0018591,upper primary incisor tooth,descendant
UBERON:0018588,upper first primary molar tooth,descendant
UBERON:0018572,upper second secondary premolar tooth,descendant
UBERON:0018571,upper first secondary premolar tooth,descendant
UBERON:0018561,upper secondary canine tooth,descendant
UBERON:0018302,upper molar 1,descendant
UBERON:0018301,upper deciduous premolar 5,descendant
UBERON:0018300,upper canine 1,descendant
UBERON:0018577,upper third secondary molar tooth,descendant
UBERON:0018576,upper second secondary molar tooth,descendant
UBERON:0018575,upper first secondary molar tooth,descendant
UBERON:0017613,cingulum of upper jaw molar,descendant
UBERON:0017298,cingulum of upper incisor tooth,descendant
UBERON:0017271,upper primary premolar tooth,descendant
UBERON:0016944,upper premolar tooth,descendant
UBERON:0016455,upper lateral secondary incisor tooth,descendant
UBERON:0016454,upper central secondary incisor tooth,descendant
UBERON:0016452,upper secondary premolar tooth,descendant
UBERON:0013619,upper secondary molar tooth,descendant
UBERON:0013617,upper primary molar tooth,descendant
UBERON:0013613,upper jaw cingulum,descendant
UBERON:0011634,ectopterygoid bone,descendant
UBERON:0010169,moustache,descendant
UBERON:0010012,upper beak,descendant
UBERON:0003666,upper jaw molar,descendant
UBERON:0003450,upper jaw incisor,descendant
UBERON:0003277,skeleton of upper jaw,descendant
UBERON:0003267,tooth of upper jaw,descendant
UBERON:4200250,meckelian bone,descendant
UBERON:3000998,suprarostral cartilage,descendant
UBERON:3000237,infrarostral cartilage,descendant
UBERON:0018297,resorption pit,descendant
UBERON:0013135,interdental plate,descendant
UBERON:0012111,diastema,descendant
UBERON:0004103,alveolar ridge,descendant
UBERON:0001035,dento-alveolar joint,descendant
UBERON:0006756,median lingual swelling,descendant
UBERON:0006757,lateral lingual swelling,descendant
UBERON:0005032,mucosa of lower lip,descendant
UBERON:0005031,mucosa of upper lip,descendant
UBERON:0010052,mucosa of dorsum of tongue,descendant
UBERON:0001726,papilla of tongue,descendant
UBERON:0005046,mucosa of hard palate,descendant
UBERON:0005334,oral lamina propria,descendant
UBERON:0018150,skin of lower lip,descendant
UBERON:3010091,upper lip protuberances,descendant
UBERON:0018151,skin of upper lip,descendant
UBERON:0005402,philtrum,descendant
UBERON:0005025,mucosa of uvula,descendant
UBERON:0010235,uvular muscle,descendant
UBERON:0008586,tensor veli palatini,descendant
UBERON:0008585,levator veli palatini,descendant
UBERON:0010033,posterior part of tongue,descendant
UBERON:0006360,tongue intermolar eminence,descendant
UBERON:0015445,anterior lingual gland duct,descendant
UBERON:0007373,inferior surface of tongue,descendant
UBERON:0007371,superior surface of tongue,descendant
UBERON:0008584,vertical muscle of tongue,descendant
UBERON:0008583,transverse muscle of tongue,descendant
UBERON:0008582,superior longitudinal muscle of tongue,descendant
UBERON:8600097,deep lingual artery,descendant
UBERON:0011347,raphe of hard palate,descendant
UBERON:0035122,interincisive suture,descendant
UBERON:0035127,suture of hard palate,descendant
UBERON:0035126,transverse palatine suture,descendant
UBERON:0012074,bony part of hard palate,descendant
UBERON:0008799,transverse palatine fold,descendant
UBERON:0006672,incisive canal,descendant
UBERON:0003424,mesenchyme of hard palate,descendant
UBERON:0001572,hyoglossus muscle,descendant
UBERON:0001571,genioglossus muscle,descendant
UBERON:0001573,styloglossus,descendant
UBERON:0006905,mandibular process mesenchyme,descendant
UBERON:0013157,1st arch maxillary-mandibular cleft,descendant
UBERON:0005875,4th arch pharyngeal cleft,descendant
UBERON:0005874,3rd arch pharyngeal cleft,descendant
UBERON:0005873,2nd arch pharyngeal cleft,descendant
UBERON:0005872,1st arch pharyngeal cleft,descendant
UBERON:0035078,parotid gland interlobular duct,descendant
UBERON:0035048,parotid gland excretory duct,descendant
UBERON:0035046,parotid gland intercalated duct,descendant
UBERON:0011847,acinus of parotid gland,descendant
UBERON:0010242,anterior buccal gland,descendant
UBERON:0010241,molar gland,descendant
UBERON:0010240,zygomatic gland,descendant
UBERON:0035045,parotid gland intralobular duct,descendant
UBERON:0014729,striated duct of salivary gland,descendant
UBERON:0002334,submandibular duct,descendant
UBERON:0001838,sublingual duct,descendant
UBERON:8480065,labial gland,descendant
UBERON:0002447,palatine gland,descendant
UBERON:0001832,sublingual gland,descendant
UBERON:0003905,bursal follicle,descendant
UBERON:0015142,falciform fat,descendant
UBERON:2005018,efferent filamental artery,descendant
UBERON:2005012,afferent filamental artery,descendant
UBERON:2000716,afferent portion of pharyngeal arch artery,descendant
UBERON:2000202,efferent portion of pharyngeal arch artery,descendant
UBERON:0003123,pharyngeal arch artery 6,descendant
UBERON:0003122,pharyngeal arch artery 5,descendant
UBERON:0003121,pharyngeal arch artery 4,descendant
UBERON:0003120,pharyngeal arch artery 3,descendant
UBERON:0003119,pharyngeal arch artery 2,descendant
UBERON:0003118,pharyngeal arch artery 1,descendant
UBERON:0004982,mucosa of epiglottis,descendant
UBERON:0001742,epiglottic cartilage,descendant
UBERON:0004915,sphincter of hepatopancreatic ampulla,descendant
UBERON:0010360,pharyngeal arch mesenchyme from head mesenchyme,descendant
UBERON:0010359,pharyngeal arch mesenchyme from neural crest,descendant
UBERON:0009494,pharyngeal arch mesenchymal region,descendant
UBERON:0009210,pharyngeal membrane,descendant
UBERON:0008896,post-hyoid pharyngeal arch,descendant
UBERON:0004362,pharyngeal arch 1,descendant
UBERON:0003117,pharyngeal arch 6,descendant
UBERON:0003116,pharyngeal arch 5,descendant
UBERON:0003115,pharyngeal arch 4,descendant
UBERON:0003114,pharyngeal arch 3,descendant
UBERON:0003066,pharyngeal arch 2,descendant
UBERON:0009539,mesenchyme of submandibular gland primordium,descendant
UBERON:0005708,lower jaw incisor odontogenic papilla,descendant
UBERON:0005701,lower jaw molar odontogenic papilla,descendant
UBERON:0003419,mesenchyme of parotid,descendant
UBERON:0003418,mesenchyme of submandibular gland,descendant
UBERON:0003414,mesenchyme of mandible,descendant
UBERON:0005705,primary palate mesenchyme,descendant
UBERON:0005704,secondary palatal shelf mesenchyme,descendant
UBERON:0005700,upper jaw molar odontogenic papilla,descendant
UBERON:0005707,upper jaw incisor odontogenic papilla,descendant
UBERON:3000646,margo libera,descendant
UBERON:3000509,processus suprafenestralis,descendant
UBERON:3000492,processus infrafenestralis,descendant
UBERON:3000110,crista contacta,descendant
UBERON:3000323,nasopremaxilla,descendant
UBERON:3000288,maxillopalatine,descendant
UBERON:2002020,hypomaxilla,descendant
UBERON:2001692,median premaxilla,descendant
UBERON:2000620,autopalatine,descendant
UBERON:2000240,metapterygoid,descendant
UBERON:2000103,supramaxilla,descendant
UBERON:2000657,entopterygoid,descendant
UBERON:0011773,upper jaw opening,descendant
UBERON:0011628,early premaxilla,descendant
UBERON:0011267,quadratojugal bone,descendant
UBERON:0006597,quadrate bone,descendant
UBERON:0002397,maxilla,descendant
UBERON:0002396,vomer,descendant
UBERON:0002244,premaxilla,descendant
UBERON:0001682,palatine bone,descendant
UBERON:4300199,postsplenial,descendant
UBERON:4200245,parasymphysial plate,descendant
UBERON:3000966,angulosplenial,descendant
UBERON:3000518,pseudodentary,descendant
UBERON:3000515,pseudoangular,descendant
UBERON:2001274,coronomeckelian,descendant
UBERON:0011637,prearticular bone,descendant
UBERON:0011635,splenial bone,descendant
UBERON:0011598,coronoid bone,descendant
UBERON:0011772,lower jaw opening,descendant
UBERON:0011770,mentomeckelian,descendant
UBERON:0004744,articular/anguloarticular,descendant
UBERON:0004742,dentary,descendant
UBERON:0018570,lower lateral secondary incisor tooth,descendant
UBERON:0018568,lower central secondary incisor tooth,descendant
UBERON:0017313,cingulum of lower canine tooth,descendant
UBERON:0018596,lower lateral primary incisor tooth,descendant
UBERON:0018595,lower central primary incisor tooth,descendant
UBERON:8490047,left lower second primary molar tooth,descendant
UBERON:8490021,right lower second primary molar tooth,descendant
UBERON:8490049,left lower primary canine tooth,descendant
UBERON:8490023,right lower primary canine tooth,descendant
UBERON:8490048,left lower first primary molar tooth,descendant
UBERON:8490022,right lower first primary molar tooth,descendant
UBERON:8490034,left lower third secondary molar tooth,descendant
UBERON:8490008,right lower third secondary molar tooth,descendant
UBERON:8490035,left lower second secondary molar tooth,descendant
UBERON:8490009,right lower second secondary molar tooth,descendant
UBERON:8490036,left lower first secondary molar tooth,descendant
UBERON:8490010,right lower first secondary molar tooth,descendant
UBERON:8490037,left lower second secondary premolar tooth,descendant
UBERON:8490011,right lower second secondary premolar tooth,descendant
UBERON:8490038,left lower first secondary premolar tooth,descendant
UBERON:8490012,right lower first secondary premolar tooth,descendant
UBERON:8490039,left lower secondary canine tooth,descendant
UBERON:8490013,right lower secondary canine tooth,descendant
UBERON:7500054,lower third secondary premolar tooth,descendant
UBERON:7500052,lower fourth secondary molar tooth,descendant
UBERON:4200243,surangular pit line,descendant
UBERON:0007332,mandibular rhamphotheca,descendant
UBERON:1000000,chin ventral margin,descendant
UBERON:0008596,mentalis muscle,descendant
UBERON:0001655,submental vein,descendant
UBERON:0001581,depressor labii inferioris,descendant
UBERON:0016621,lunge feeding organ,descendant
UBERON:3000519,pseudodentary tooth,descendant
UBERON:0018299,mandibular symphyseal tooth,descendant
UBERON:0011603,coronoid tooth,descendant
UBERON:0011594,dentary tooth,descendant
UBERON:3000450,posterior mental process,descendant
UBERON:3000038,basimandibulare,descendant
UBERON:0018338,medial cotyla,descendant
UBERON:0018333,labial cartilage,descendant
UBERON:0018331,intraramal joint,descendant
UBERON:0014684,Helicoprion tooth whorl,descendant
UBERON:0014683,parasymphisial tooth whorl,descendant
UBERON:0009679,set of lower jaw teeth,descendant
UBERON:0003107,Meckel's cartilage,descendant
UBERON:0035047,parotid gland striated duct,descendant
UBERON:0001065,parotid main excretory duct,descendant
UBERON:0017312,cingulum of upper canine tooth,descendant
UBERON:0018594,upper lateral primary incisor tooth,descendant
UBERON:0018593,upper central primary incisor tooth,descendant
UBERON:8490042,left upper second primary molar tooth,descendant
UBERON:8490016,right upper second primary molar tooth,descendant
UBERON:8490044,left upper primary canine tooth,descendant
UBERON:8490018,right upper primary canine tooth,descendant
UBERON:8490043,left upper first primary molar tooth,descendant
UBERON:8490017,right upper first primary molar tooth,descendant
UBERON:8490029,left upper second secondary premolar tooth,descendant
UBERON:8490003,right upper second secondary premolar tooth,descendant
UBERON:8490004,right upper first secondary premolar tooth,descendant
UBERON:8490030,left upper first secondary premolar tooth,descendant
UBERON:8490031,left upper secondary canine tooth,descendant
UBERON:8490005,right upper secondary canine tooth,descendant
UBERON:8490026,left upper third secondary molar tooth,descendant
UBERON:8490000,right upper third secondary molar tooth,descendant
UBERON:8490027,left upper second secondary molar tooth,descendant
UBERON:8490001,right upper second secondary molar tooth,descendant
UBERON:8490028,left upper first secondary molar tooth,descendant
UBERON:8490002,right upper first secondary molar tooth,descendant
UBERON:8490032,left upper lateral secondary incisor tooth,descendant
UBERON:8490006,right upper lateral secondary incisor tooth,descendant
UBERON:8490033,left upper central secondary incisor tooth,descendant
UBERON:8490007,right upper central secondary incisor tooth,descendant
UBERON:7500059,upper third secondary premolar tooth,descendant
UBERON:7500058,upper fourth secondary premolar tooth,descendant
UBERON:0007331,maxillary rhamphotheca,descendant
UBERON:0015852,narwhal tusk,descendant
UBERON:0015851,upper right incisor tusk,descendant
UBERON:0015847,upper left incisor tooth,descendant
UBERON:0011085,palatoquadrate arch,descendant
UBERON:0009680,set of upper jaw teeth,descendant
UBERON:0005619,secondary palatal shelf,descendant
UBERON:3000642,maxillopalatine tooth,descendant
UBERON:2001626,premaxillary tooth,descendant
UBERON:0012070,palatal tooth,descendant
UBERON:0011593,maxillary tooth,descendant
UBERON:4200251,meckelian foramen,descendant
UBERON:3010458,suprarostral ala,descendant
UBERON:0035119,diastema between incisors,descendant
UBERON:0034898,alveolar ridge of premaxilla,descendant
UBERON:0004528,alveolar ridge of mandible,descendant
UBERON:0004527,alveolar process of maxilla,descendant
UBERON:0003686,tooth socket,descendant
UBERON:0023541,conical papilla,descendant
UBERON:0014389,gustatory papilla of tongue,descendant
UBERON:0013638,horny papilla of tongue,descendant
UBERON:0013639,mechanical papilla of tongue,descendant
UBERON:0002448,fungiform papilla,descendant
UBERON:0002467,filiform papilla,descendant
UBERON:0016442,median palatine suture,descendant
UBERON:0036144,incisive duct,descendant
UBERON:0011535,chondroglossus muscle,descendant
UBERON:0008428,ceratoglossus,descendant
UBERON:0010337,mandibular process mesenchyme from head mesenchyme,descendant
UBERON:0010336,mandibular process mesenchyme from neural crest,descendant
UBERON:0003986,minor sublingual duct,descendant
UBERON:0003985,major sublingual duct,descendant
UBERON:0003420,mesenchyme of sublingual gland,descendant
UBERON:2005019,efferent lamellar arteriole,descendant
UBERON:2005015,afferent lamellar arteriole,descendant
UBERON:2005014,recurrent branch afferent branchial artery,descendant
UBERON:2005013,concurrent branch afferent branchial artery,descendant
UBERON:0010347,6th arch mesenchyme from head mesenchyme,descendant
UBERON:0010345,4th arch mesenchyme from head mesenchyme,descendant
UBERON:0010344,3rd arch mesenchyme from head mesenchyme,descendant
UBERON:0010343,2nd arch mesenchyme from head mesenchyme,descendant
UBERON:0010341,1st arch mesenchyme from head mesenchyme,descendant
UBERON:0010259,1st arch mesenchyme from neural crest,descendant
UBERON:0010257,6th arch mesenchyme from neural crest,descendant
UBERON:0010256,4th arch mesenchyme from neural crest,descendant
UBERON:0010255,3rd arch mesenchyme from neural crest,descendant
UBERON:0010254,2nd arch mesenchyme from neural crest,descendant
UBERON:0013502,5th arch mesenchyme,descendant
UBERON:0010042,1st arch mesenchyme,descendant
UBERON:0010031,6th arch mesenchyme,descendant
UBERON:0005691,4th arch mesenchyme,descendant
UBERON:0005690,3rd arch mesenchyme,descendant
UBERON:0005689,2nd arch mesenchyme,descendant
UBERON:0009217,pharyngeal membrane of 4th arch,descendant
UBERON:0009216,pharyngeal membrane of 3rd arch,descendant
UBERON:0009215,pharyngeal membrane of 2nd arch,descendant
UBERON:0009213,pharyngeal membrane of 1st arch,descendant
UBERON:0011638,pharyngeal arch 8,descendant
UBERON:0011087,pharyngeal arch 7,descendant
UBERON:0007238,1st arch maxillary component,descendant
UBERON:0007237,1st arch mandibular component,descendant
UBERON:0005666,4th arch endoderm,descendant
UBERON:0005662,4th arch ectoderm,descendant
UBERON:0005665,3rd arch endoderm,descendant
UBERON:0005661,3rd arch ectoderm,descendant
UBERON:0005664,2nd arch endoderm,descendant
UBERON:0005660,2nd arch ectoderm,descendant
UBERON:0004368,Reichert's cartilage,descendant
UBERON:3000647,crista interna,descendant
UBERON:3000401,pars facialis of maxillopalatine,descendant
UBERON:2001578,anterior dorsomedial process of autopalatine,descendant
UBERON:2000699,entopterygoid vertical strut,descendant
UBERON:3000605,tentacular foramen,descendant
UBERON:3000654,pars jugalis,descendant
UBERON:3000177,flange of quadratojugal,descendant
UBERON:3000653,pars glenoidalis of quadratojugal,descendant
UBERON:2001611,quadrate posterodorsal process,descendant
UBERON:2001610,quadrate dorsal process,descendant
UBERON:2000224,quadrate ventral process,descendant
UBERON:0018353,quadrate condyle,descendant
UBERON:0018337,medial condyle of quadrate,descendant
UBERON:0018334,lateral condyle of quadrate,descendant
UBERON:3000651,lamina anterior of maxilla,descendant
UBERON:3000650,processus frontalis of maxilla,descendant
UBERON:3000581,sulcus dentalis of maxilla,descendant
UBERON:3000540,recessus vaginiformis,descendant
UBERON:3000512,processus zygomatico-maxillaris,descendant
UBERON:3000500,processus posterior of maxilla,descendant
UBERON:3000400,pars facialis of maxilla,descendant
UBERON:3000281,margo orbitalis of maxilla,descendant
UBERON:3000652,fossa maxillaris,descendant
UBERON:2001603,maxilla ascending process,descendant
UBERON:0035139,anterior nasal spine of maxilla,descendant
UBERON:0018409,infra-orbital groove of maxilla,descendant
UBERON:0018407,infra-orbital foramen of maxilla,descendant
UBERON:0018336,maxillary shank,descendant
UBERON:0018136,maxillary fenestra,descendant
UBERON:0013767,frontal process of maxilla,descendant
UBERON:0013217,zygomatic plate,descendant
UBERON:0011245,infra-orbital canal of maxilla,descendant
UBERON:0005871,palatine process of maxilla,descendant
UBERON:0001764,maxillary sinus,descendant
UBERON:3000661,crista vomeri,descendant
UBERON:3000660,margo choanalis,descendant
UBERON:3000659,postchoanal process,descendant
UBERON:3000658,prechoanal process,descendant
UBERON:3000657,dentigerous process,descendant
UBERON:3000649,anterior process of vomer,descendant
UBERON:3000453,posterolateral vomerine process,descendant
UBERON:3000634,vomerine canal,descendant
UBERON:7500112,prosthion,descendant
UBERON:4500018,premaxilla maxillary process,descendant
UBERON:4500016,premaxilla articular process,descendant
UBERON:3000582,sulcus dentalis of premaxilla,descendant
UBERON:3000539,recessus marsupiatus of premaxilla,descendant
UBERON:3000115,crista lateralis of premaxilla,descendant
UBERON:3000003,alary process of premaxilla,descendant
UBERON:2002257,premaxilla dentigerous process,descendant
UBERON:2001577,premaxilla ascending process,descendant
UBERON:0034900,palatine process of premaxilla,descendant
UBERON:0018341,nasal process of premaxilla,descendant
UBERON:0018137,premaxillary fenestra,descendant
UBERON:0017249,incisive process of premaxilla,descendant
UBERON:0005620,primary palate,descendant
UBERON:7500084,lesser palatine foramen,descendant
UBERON:7500083,greater palatine foramen,descendant
